te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 09:24:18,0.0,232.161.77.43,42.219.152.246,53544,23,TCP,....S.,0,40,1,60,background,2879,9,33858,5
2016-04-11 09:24:18,0.128,168.43.104.70,42.219.152.246,2961,80,TCP,.AP.SF,0,0,6,475,background,60,9,33858,0
2016-04-11 09:24:18,0.128,42.219.152.246,168.43.104.70,80,2961,TCP,.AP.SF,0,0,5,1944,background,475,9,33858,0
2016-04-11 09:24:18,0.14400000000000002,42.219.152.246,168.43.104.70,80,2958,TCP,.AP.SF,0,0,5,1910,background,1944,9,33858,0
2016-04-11 09:24:18,0.14800000000000002,168.43.104.70,42.219.152.246,2958,80,TCP,.AP.SF,0,0,6,390,background,1910,9,33858,0
2016-04-11 09:24:18,0.192,42.219.152.246,168.43.104.70,80,2959,TCP,.AP.SF,0,0,5,714,background,390,9,33858,0
2016-04-11 09:24:18,0.2,168.43.104.70,42.219.152.246,2959,80,TCP,.AP.SF,0,0,6,567,background,714,9,33858,0
2016-04-11 09:24:18,0.38,168.43.104.70,42.219.152.246,2960,80,TCP,.AP.SF,0,0,9,587,background,567,9,33858,0
2016-04-11 09:24:18,0.38,42.219.152.246,168.43.104.70,80,2960,TCP,.AP.SF,0,0,12,12265,background,587,9,33858,0
2016-04-11 09:24:19,0.0,168.43.104.70,42.219.152.246,1961,80,TCP,.A....,0,0,1,41,background,12265,9,33859,1
2016-04-11 09:24:19,0.0,42.219.152.246,168.43.104.70,80,1961,TCP,.A....,0,0,1,40,background,41,9,33859,0
2016-04-11 09:24:25,11.644,42.219.152.246,217.107.219.89,443,38731,TCP,.AP.S.,0,0,16,14954,background,40,9,33865,6
2016-04-11 09:24:25,11.736,217.107.219.89,42.219.152.246,38731,443,TCP,.AP.S.,0,0,16,2923,background,14954,9,33865,0
2016-04-11 09:24:25,12.255999999999998,42.219.152.246,217.107.219.89,443,38652,TCP,.AP.S.,0,0,21,19450,background,2923,9,33865,0
2016-04-11 09:24:25,12.36,217.107.219.89,42.219.152.246,38652,443,TCP,.AP.S.,0,0,20,4155,background,19450,9,33865,0
2016-04-11 09:24:58,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,4155,9,33898,33
2016-04-11 09:24:58,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,33898,0
2016-04-11 09:25:15,0.272,42.219.152.246,217.107.222.227,443,12717,TCP,.AP.S.,0,0,8,5558,background,40,9,33915,17
2016-04-11 09:25:15,0.32,217.107.222.227,42.219.152.246,12717,443,TCP,.AP.S.,0,0,8,1203,background,5558,9,33915,0
2016-04-11 09:25:25,0.0,242.101.133.245,42.219.152.246,44312,3127,TCP,....S.,0,0,1,40,background,1203,9,33925,10
2016-04-11 09:25:25,0.032,42.219.152.246,217.107.219.52,443,42971,TCP,.A..SF,0,0,3,128,background,40,9,33925,0
2016-04-11 09:25:25,0.056,217.107.219.52,42.219.152.246,42971,443,TCP,.A..SF,0,0,4,168,background,128,9,33925,0
2016-04-11 09:25:26,0.024,42.219.152.246,217.107.219.52,443,43162,TCP,.A..SF,0,0,3,128,background,168,9,33926,1
2016-04-11 09:25:26,0.052000000000000005,217.107.219.52,42.219.152.246,43162,443,TCP,.A..SF,0,0,4,168,background,128,9,33926,0
2016-04-11 09:25:26,11.552,42.219.152.246,168.43.104.70,80,1971,TCP,.A..SF,0,0,3,132,background,168,9,33926,0
2016-04-11 09:25:26,11.552,42.219.152.246,168.43.104.70,80,1972,TCP,.A..SF,0,0,3,132,background,132,9,33926,0
2016-04-11 09:25:26,11.552,42.219.152.246,168.43.104.70,80,1973,TCP,.A..SF,0,0,3,132,background,132,9,33926,0
2016-04-11 09:25:27,11.608,168.43.104.70,42.219.152.246,1972,80,TCP,.A..SF,0,0,4,172,background,132,9,33927,1
2016-04-11 09:25:27,11.608,168.43.104.70,42.219.152.246,1973,80,TCP,.A..SF,0,0,4,172,background,172,9,33927,0
2016-04-11 09:25:27,11.612,168.43.104.70,42.219.152.246,1971,80,TCP,.A..SF,0,0,4,172,background,172,9,33927,0
2016-04-11 09:25:28,0.032,42.219.152.246,217.107.219.52,443,43595,TCP,.A..SF,0,0,3,128,background,172,9,33928,1
2016-04-11 09:25:28,0.056,217.107.219.52,42.219.152.246,43595,443,TCP,.A..SF,0,0,4,168,background,128,9,33928,0
2016-04-11 09:25:29,0.328,42.219.152.246,217.107.219.52,443,43838,TCP,.AP.SF,0,0,16,14806,background,168,9,33929,1
2016-04-11 09:25:29,0.35600000000000004,217.107.219.52,42.219.152.246,43838,443,TCP,.APRSF,0,0,17,1596,background,14806,9,33929,0
2016-04-11 09:25:29,24.692,42.219.152.246,168.43.104.70,80,1961,TCP,.AP...,0,0,8,8081,background,1596,9,33929,0
2016-04-11 09:25:29,24.732,168.43.104.70,42.219.152.246,1961,80,TCP,.AP...,0,0,6,1285,background,8081,9,33929,0
2016-04-11 09:25:32,1.564,42.219.152.246,217.107.219.52,443,44146,TCP,.AP.S.,0,0,21,23130,background,1285,9,33932,3
2016-04-11 09:25:32,1.676,217.107.219.52,42.219.152.246,44146,443,TCP,.AP.S.,0,0,15,2041,background,23130,9,33932,0
2016-04-11 09:25:42,0.0,42.219.152.246,218.146.185.99,80,46358,TCP,...R..,0,0,1,40,background,2041,9,33942,10
2016-04-11 09:25:43,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,40,9,33943,1
2016-04-11 09:25:43,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,33943,0
2016-04-11 09:26:14,0.0,168.43.104.70,42.219.152.246,1961,80,TCP,.A....,0,0,1,41,background,40,9,33974,31
2016-04-11 09:26:14,0.0,42.219.152.246,168.43.104.70,80,1961,TCP,.A....,0,0,1,40,background,41,9,33974,0
2016-04-11 09:26:28,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,40,9,33988,14
2016-04-11 09:26:28,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,33988,0
2016-04-11 09:26:33,2.376,42.219.152.246,217.107.222.225,443,5244,TCP,.AP.S.,0,0,45,57089,background,40,9,33993,5
2016-04-11 09:26:34,2.508,217.107.222.225,42.219.152.246,5244,443,TCP,.AP.S.,0,0,31,2701,background,57089,9,33994,1
2016-04-11 09:26:42,0.17600000000000002,42.219.152.246,168.43.104.70,80,2976,TCP,.AP.S.,0,0,2,625,background,2701,9,34002,8
2016-04-11 09:26:42,0.212,168.43.104.70,42.219.152.246,2976,80,TCP,.APRS.,0,0,5,826,background,625,9,34002,0
2016-04-11 09:26:43,0.308,42.219.152.246,168.43.104.70,80,2977,TCP,.AP.SF,0,0,8,6379,background,826,9,34003,1
2016-04-11 09:26:43,0.348,168.43.104.70,42.219.152.246,2977,80,TCP,.APRS.,0,0,10,1903,background,6379,9,34003,0
2016-04-11 09:26:46,0.98,42.219.152.246,168.43.104.70,80,2978,TCP,.AP.SF,0,0,17,17136,background,1903,9,34006,3
2016-04-11 09:26:46,1.024,168.43.104.70,42.219.152.246,2978,80,TCP,.APRS.,0,0,15,2541,background,17136,9,34006,0
2016-04-11 09:27:00,0.112,168.43.104.70,42.219.152.246,2985,80,TCP,.AP.SF,0,0,5,527,background,2541,9,34020,14
2016-04-11 09:27:00,0.116,42.219.152.246,168.43.104.70,80,2985,TCP,.AP.SF,0,0,4,674,background,527,9,34020,0
2016-04-11 09:27:00,0.14400000000000002,168.43.104.70,42.219.152.246,2984,80,TCP,.AP.SF,0,0,6,390,background,674,9,34020,0
2016-04-11 09:27:00,0.14400000000000002,42.219.152.246,168.43.104.70,80,2984,TCP,.AP.SF,0,0,5,1910,background,390,9,34020,0
2016-04-11 09:27:00,0.396,168.43.104.70,42.219.152.246,2986,80,TCP,.AP.SF,0,0,9,587,background,1910,9,34020,0
2016-04-11 09:27:00,0.396,42.219.152.246,168.43.104.70,80,2986,TCP,.AP.SF,0,0,12,12265,background,587,9,34020,0
2016-04-11 09:27:01,0.132,168.43.104.70,42.219.152.246,2987,80,TCP,.AP.SF,0,0,6,475,background,12265,9,34021,1
2016-04-11 09:27:01,0.132,42.219.152.246,168.43.104.70,80,2987,TCP,.AP.SF,0,0,5,1944,background,475,9,34021,0
2016-04-11 09:27:08,8.788,42.219.152.246,168.43.104.70,80,1961,TCP,.AP...,0,0,8,8020,background,1944,9,34028,7
2016-04-11 09:27:08,8.828,168.43.104.70,42.219.152.246,1961,80,TCP,.AP...,0,0,6,1285,background,8020,9,34028,0
2016-04-11 09:27:10,0.0,42.219.152.246,217.107.222.227,443,12717,TCP,.A...F,0,0,2,80,background,1285,9,34030,2
2016-04-11 09:27:10,0.044,217.107.222.227,42.219.152.246,12717,443,TCP,.AP..F,0,0,3,149,background,80,9,34030,0
2016-04-11 09:27:12,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,149,9,34032,2
2016-04-11 09:27:12,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,34032,0
2016-04-11 09:27:16,13.064,42.219.152.246,168.43.104.70,80,1981,TCP,.A..SF,0,0,3,132,background,40,9,34036,4
2016-04-11 09:27:16,13.068,42.219.152.246,168.43.104.70,80,1980,TCP,.A..SF,0,0,3,132,background,132,9,34036,0
2016-04-11 09:27:16,13.1,168.43.104.70,42.219.152.246,1981,80,TCP,.A..SF,0,0,4,172,background,132,9,34036,0
2016-04-11 09:27:16,13.124,168.43.104.70,42.219.152.246,1980,80,TCP,.A..SF,0,0,4,172,background,172,9,34036,0
2016-04-11 09:27:27,0.0,42.219.152.246,217.107.219.52,443,44146,TCP,.A...F,0,0,2,80,background,172,9,34047,11
2016-04-11 09:27:27,0.028,217.107.219.52,42.219.152.246,44146,443,TCP,.AP..F,0,0,3,149,background,80,9,34047,0
2016-04-11 09:27:42,3.036,42.219.152.246,168.43.104.70,80,2999,TCP,.AP.S.,0,0,16,14741,background,149,9,34062,15
2016-04-11 09:27:42,3.208,168.43.104.70,42.219.152.246,2999,80,TCP,.AP.S.,0,0,14,3274,background,14741,9,34062,0
2016-04-11 09:27:52,0.0,168.43.104.70,42.219.152.246,1961,80,TCP,.A....,0,0,1,41,background,3274,9,34072,10
2016-04-11 09:27:52,0.0,42.219.152.246,168.43.104.70,80,1961,TCP,.A....,0,0,1,40,background,41,9,34072,0
2016-04-11 09:27:57,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,40,9,34077,5
2016-04-11 09:27:57,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,34077,0
2016-04-11 09:28:20,0.0,108.17.149.45,42.219.152.246,4935,3389,TCP,....S.,0,40,1,52,background,40,9,34100,23
2016-04-11 09:28:29,0.012,42.219.152.246,217.107.222.225,443,5244,TCP,.A...F,0,0,2,80,background,52,9,34109,9
2016-04-11 09:28:29,0.06,217.107.222.225,42.219.152.246,5244,443,TCP,.AP..F,0,0,3,149,background,80,9,34109,0
2016-04-11 09:28:37,0.0,168.43.104.70,42.219.152.246,1961,80,TCP,.A....,0,0,1,41,background,149,9,34117,8
2016-04-11 09:28:37,0.0,42.219.152.246,168.43.104.70,80,1961,TCP,.A....,0,0,1,40,background,41,9,34117,0
2016-04-11 09:28:45,0.004,42.219.152.246,168.43.104.70,80,2999,TCP,.A...F,0,0,2,80,background,40,9,34125,8
2016-04-11 09:28:45,0.04,168.43.104.70,42.219.152.246,2999,80,TCP,.A...F,0,0,2,80,background,80,9,34125,0
2016-04-11 09:28:45,0.044,42.219.152.246,168.43.104.70,80,3012,TCP,.AP.S.,0,0,2,253,background,80,9,34125,0
2016-04-11 09:28:45,0.2,168.43.104.70,42.219.152.246,3012,80,TCP,.AP.S.,0,0,4,702,background,253,9,34125,0
2016-04-11 09:28:46,0.4,42.219.152.246,168.43.104.70,80,3011,TCP,.AP.S.,0,0,11,12206,background,702,9,34126,1
2016-04-11 09:28:46,0.636,168.43.104.70,42.219.152.246,3011,80,TCP,.AP.S.,0,0,8,775,background,12206,9,34126,0
2016-04-11 09:28:47,5.452000000000001,42.219.152.246,168.43.104.70,80,1400,TCP,.AP...,0,0,11,9802,background,775,9,34127,1
2016-04-11 09:28:47,5.688,168.43.104.70,42.219.152.246,1400,80,TCP,.AP...,0,0,8,2445,background,9802,9,34127,0
2016-04-11 09:28:52,13.436,42.219.152.246,168.43.104.70,80,1414,TCP,.A..SF,0,0,3,132,background,2445,9,34132,5
2016-04-11 09:28:52,13.444,42.219.152.246,168.43.104.70,80,1415,TCP,.A..SF,0,0,3,132,background,132,9,34132,0
2016-04-11 09:28:52,13.472,168.43.104.70,42.219.152.246,1414,80,TCP,.A..SF,0,0,4,172,background,132,9,34132,0
2016-04-11 09:28:52,13.48,168.43.104.70,42.219.152.246,1415,80,TCP,.A..SF,0,0,4,172,background,172,9,34132,0
2016-04-11 09:29:22,0.0,168.43.104.70,42.219.152.246,1961,80,TCP,.A....,0,0,1,41,background,172,9,34162,30
2016-04-11 09:29:22,0.0,42.219.152.246,168.43.104.70,80,1961,TCP,.A....,0,0,1,40,background,41,9,34162,0
2016-04-11 09:29:32,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,40,9,34172,10
2016-04-11 09:29:32,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,34172,0
2016-04-11 09:29:40,0.0,42.219.152.246,168.43.104.70,80,3011,TCP,.AP...,0,0,1,205,background,40,9,34180,8
2016-04-11 09:29:40,0.108,42.219.152.246,168.43.104.70,80,3012,TCP,.AP...,0,0,10,12158,background,205,9,34180,0
2016-04-11 09:29:40,0.184,168.43.104.70,42.219.152.246,3011,80,TCP,.AP...,0,0,2,614,background,12158,9,34180,0
2016-04-11 09:29:40,0.392,168.43.104.70,42.219.152.246,3012,80,TCP,.AP...,0,0,6,687,background,614,9,34180,0
2016-04-11 09:30:07,0.0,168.43.104.70,42.219.152.246,1961,80,TCP,.A....,0,0,1,41,background,687,9,34207,27
2016-04-11 09:30:07,0.0,42.219.152.246,168.43.104.70,80,1961,TCP,.A....,0,0,1,40,background,41,9,34207,0
2016-04-11 09:30:17,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,40,9,34217,10
2016-04-11 09:30:17,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,34217,0
2016-04-11 09:30:52,0.0,168.43.104.70,42.219.152.246,1961,80,TCP,.A....,0,0,1,41,background,40,9,34252,35
2016-04-11 09:30:52,0.0,42.219.152.246,168.43.104.70,80,1961,TCP,.A....,0,0,1,40,background,41,9,34252,0
2016-04-11 09:31:00,0.0,42.219.152.246,168.43.104.70,80,3012,TCP,.A...F,0,0,2,80,background,40,9,34260,8
2016-04-11 09:31:00,0.008,42.219.152.246,168.43.104.70,80,3011,TCP,.A...F,0,0,2,80,background,80,9,34260,0
2016-04-11 09:31:00,0.04,168.43.104.70,42.219.152.246,3012,80,TCP,.A...F,0,0,2,80,background,80,9,34260,0
2016-04-11 09:31:00,0.044,168.43.104.70,42.219.152.246,3011,80,TCP,.A...F,0,0,2,80,background,80,9,34260,0
2016-04-11 09:31:00,0.044,42.219.152.246,168.43.104.70,80,3052,TCP,.AP.S.,0,0,2,253,background,80,9,34260,0
2016-04-11 09:31:00,0.268,168.43.104.70,42.219.152.246,3052,80,TCP,.AP.S.,0,0,4,702,background,253,9,34260,0
2016-04-11 09:31:00,0.368,42.219.152.246,168.43.104.70,80,3051,TCP,.AP.S.,0,0,11,12206,background,702,9,34260,0
2016-04-11 09:31:00,0.4,168.43.104.70,42.219.152.246,3051,80,TCP,.AP.S.,0,0,8,775,background,12206,9,34260,0
2016-04-11 09:31:02,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,775,9,34262,2
2016-04-11 09:31:02,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,34262,0
2016-04-11 09:31:14,0.732,42.219.152.246,75.179.204.192,80,43808,TCP,.AP.SF,0,0,5,5338,background,40,9,34274,12
2016-04-11 09:31:14,1.08,75.179.204.192,42.219.152.246,43808,80,TCP,.APRS.,0,72,8,520,background,5338,9,34274,0
2016-04-11 09:31:47,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,520,9,34307,33
2016-04-11 09:31:47,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,34307,0
2016-04-11 09:32:00,0.0,168.43.104.70,42.219.152.246,3052,80,TCP,.A.R..,0,0,1,40,background,40,9,34320,13
2016-04-11 09:32:00,0.752,42.219.152.246,75.179.204.120,80,55456,TCP,.AP.SF,0,0,5,5338,background,40,9,34320,0
2016-04-11 09:32:00,1.12,75.179.204.120,42.219.152.246,55456,80,TCP,.APRS.,0,72,8,520,background,5338,9,34320,0
2016-04-11 09:32:05,0.0,168.43.104.70,42.219.152.246,3051,80,TCP,.A.R..,0,0,1,40,background,520,9,34325,5
2016-04-11 09:32:15,38.164,42.219.152.246,168.43.104.70,80,1961,TCP,.A...F,0,0,3,120,background,40,9,34335,10
2016-04-11 09:32:15,38.196,168.43.104.70,42.219.152.246,1961,80,TCP,.A...F,0,0,3,121,background,120,9,34335,0
2016-04-11 09:32:20,0.0,192.253.239.230,42.219.152.246,46106,91,TCP,....S.,0,72,1,40,background,121,9,34340,5
2016-04-11 09:32:32,0.0,168.43.104.70,42.219.152.246,1400,80,TCP,.A....,0,0,1,41,background,40,9,34352,12
2016-04-11 09:32:32,0.0,42.219.152.246,168.43.104.70,80,1400,TCP,.A....,0,0,1,40,background,41,9,34352,0
2016-04-11 09:32:33,0.0,69.55.59.192,42.219.152.246,5354,5060,UDP,.A....,0,40,1,433,background,40,9,34353,1
2016-04-11 09:33:52,34.92,42.219.152.246,168.43.104.70,80,1400,TCP,.A...F,0,0,3,120,background,433,9,34432,79
2016-04-11 09:33:52,34.956,168.43.104.70,42.219.152.246,1400,80,TCP,.A...F,0,0,3,121,background,120,9,34432,0
2016-04-11 09:34:09,2.9760000000000004,204.196.104.71,42.219.152.246,16078,445,TCP,....S.,0,72,2,96,background,121,9,34449,17
2016-04-11 09:35:03,0.0,248.60.153.118,42.219.152.246,5095,5060,UDP,.A....,0,0,1,432,background,96,9,34503,54
2016-04-11 09:36:06,0.44,42.219.152.246,32.125.110.208,80,57036,TCP,.AP.SF,0,0,4,512,background,432,9,34566,63
2016-04-11 09:36:06,0.624,32.125.110.208,42.219.152.246,57036,80,TCP,.AP.SF,0,40,6,631,background,512,9,34566,0
2016-04-11 09:36:40,0.048,42.219.152.246,111.1.2.79,80,52288,TCP,.AP.S.,0,0,2,384,background,631,9,34600,34
2016-04-11 09:36:40,0.112,111.1.2.79,42.219.152.246,52288,80,TCP,.AP.S.,0,0,4,482,background,384,9,34600,0
2016-04-11 09:36:44,0.3720000000000001,42.219.152.246,32.125.110.208,80,56099,TCP,.AP.SF,0,0,4,512,background,482,9,34604,4
2016-04-11 09:36:44,0.556,32.125.110.208,42.219.152.246,56099,80,TCP,.AP.SF,0,40,6,667,background,512,9,34604,0
2016-04-11 09:36:48,0.364,42.219.152.246,32.125.110.208,80,33206,TCP,.AP.SF,0,0,4,512,background,667,9,34608,4
2016-04-11 09:36:48,0.5479999999999999,32.125.110.208,42.219.152.246,33206,80,TCP,.AP.SF,0,40,6,608,background,512,9,34608,0
2016-04-11 09:36:50,0.472,42.219.152.246,32.125.110.208,80,37335,TCP,.AP.SF,0,0,4,512,background,608,9,34610,2
2016-04-11 09:36:50,0.652,32.125.110.208,42.219.152.246,37335,80,TCP,.AP.SF,0,40,6,616,background,512,9,34610,0
2016-04-11 09:37:02,0.38,42.219.152.246,32.125.110.208,80,52100,TCP,.AP.SF,0,0,4,512,background,616,9,34622,12
2016-04-11 09:37:02,0.56,32.125.110.208,42.219.152.246,52100,80,TCP,.AP.SF,0,40,6,624,background,512,9,34622,0
2016-04-11 09:37:10,0.368,42.219.152.246,32.125.110.208,80,59972,TCP,.AP.SF,0,0,4,512,background,624,9,34630,8
2016-04-11 09:37:10,0.5479999999999999,32.125.110.208,42.219.152.246,59972,80,TCP,.AP.SF,0,40,6,649,background,512,9,34630,0
2016-04-11 09:37:12,0.388,42.219.152.246,32.125.110.208,80,33558,TCP,.AP.SF,0,0,4,512,background,649,9,34632,2
2016-04-11 09:37:12,0.568,32.125.110.208,42.219.152.246,33558,80,TCP,.AP.SF,0,40,6,634,background,512,9,34632,0
2016-04-11 09:37:22,0.384,42.219.152.246,32.125.110.208,80,47705,TCP,.AP.SF,0,0,4,512,background,634,9,34642,10
2016-04-11 09:37:22,0.568,32.125.110.208,42.219.152.246,47705,80,TCP,.AP.SF,0,40,6,606,background,512,9,34642,0
2016-04-11 09:37:23,0.368,42.219.152.246,32.125.110.208,80,49407,TCP,.AP.SF,0,0,4,512,background,606,9,34643,1
2016-04-11 09:37:23,0.552,32.125.110.208,42.219.152.246,49407,80,TCP,.AP.SF,0,40,6,624,background,512,9,34643,0
2016-04-11 09:37:26,0.0,42.219.152.246,111.1.2.79,80,52288,TCP,.A...F,0,0,2,80,background,624,9,34646,3
2016-04-11 09:37:26,0.044,111.1.2.79,42.219.152.246,52288,80,TCP,.A...F,0,0,2,80,background,80,9,34646,0
2016-04-11 09:37:33,0.364,42.219.152.246,32.125.110.208,80,35821,TCP,.AP.SF,0,0,4,512,background,80,9,34653,7
2016-04-11 09:37:34,0.5479999999999999,32.125.110.208,42.219.152.246,35821,80,TCP,.AP.SF,0,40,6,657,background,512,9,34654,1
2016-04-11 09:37:39,0.0,217.231.240.114,42.219.152.246,54812,3389,TCP,....S.,0,40,1,40,background,657,9,34659,5
2016-04-11 09:37:46,0.428,42.219.152.246,32.125.110.208,80,52944,TCP,.AP.SF,0,0,4,512,background,40,9,34666,7
2016-04-11 09:37:46,0.612,32.125.110.208,42.219.152.246,52944,80,TCP,.AP.SF,0,40,6,665,background,512,9,34666,0
2016-04-11 09:37:48,0.564,32.125.110.208,42.219.152.246,56200,80,TCP,.AP.SF,0,40,6,656,background,665,9,34668,2
2016-04-11 09:37:49,0.376,42.219.152.246,32.125.110.208,80,56200,TCP,.AP.SF,0,0,4,512,background,656,9,34669,1
2016-04-11 09:37:51,0.3720000000000001,42.219.152.246,32.125.110.208,80,60368,TCP,.AP.SF,0,0,4,512,background,512,9,34671,2
2016-04-11 09:37:51,0.552,32.125.110.208,42.219.152.246,60368,80,TCP,.AP.SF,0,40,6,674,background,512,9,34671,0
2016-04-11 09:38:04,0.416,42.219.152.246,32.125.110.208,80,42470,TCP,.AP.SF,0,0,4,512,background,674,9,34684,13
2016-04-11 09:38:04,0.6,32.125.110.208,42.219.152.246,42470,80,TCP,.AP.SF,0,40,6,616,background,512,9,34684,0
2016-04-11 09:38:10,0.368,42.219.152.246,32.125.110.208,80,48840,TCP,.AP.SF,0,0,4,512,background,616,9,34690,6
2016-04-11 09:38:10,0.5479999999999999,32.125.110.208,42.219.152.246,48840,80,TCP,.AP.SF,0,40,6,670,background,512,9,34690,0
2016-04-11 09:38:13,0.396,42.219.152.246,32.125.110.208,80,51328,TCP,.AP.SF,0,0,4,512,background,670,9,34693,3
2016-04-11 09:38:13,0.5760000000000001,32.125.110.208,42.219.152.246,51328,80,TCP,.AP.SF,0,40,6,604,background,512,9,34693,0
2016-04-11 09:38:14,0.552,32.125.110.208,42.219.152.246,52421,80,TCP,.AP.SF,0,40,6,610,background,604,9,34694,1
2016-04-11 09:38:15,0.368,42.219.152.246,32.125.110.208,80,52421,TCP,.AP.SF,0,0,4,512,background,610,9,34695,1
2016-04-11 09:38:17,0.3720000000000001,42.219.152.246,32.125.110.208,80,55280,TCP,.AP.SF,0,0,4,512,background,512,9,34697,2
2016-04-11 09:38:17,0.556,32.125.110.208,42.219.152.246,55280,80,TCP,.AP.SF,0,40,6,667,background,512,9,34697,0
2016-04-11 09:38:18,0.3720000000000001,42.219.152.246,32.125.110.208,80,56954,TCP,.AP.SF,0,0,4,512,background,667,9,34698,1
2016-04-11 09:38:18,0.552,32.125.110.208,42.219.152.246,56954,80,TCP,.AP.SF,0,40,6,671,background,512,9,34698,0
2016-04-11 09:38:19,0.392,42.219.152.246,32.125.110.208,80,58528,TCP,.AP.SF,0,0,4,512,background,671,9,34699,1
2016-04-11 09:38:19,0.5760000000000001,32.125.110.208,42.219.152.246,58528,80,TCP,.AP.SF,0,40,6,652,background,512,9,34699,0
2016-04-11 09:38:20,0.384,42.219.152.246,32.125.110.208,80,60301,TCP,.AP.SF,0,0,4,512,background,652,9,34700,1
2016-04-11 09:38:20,0.568,32.125.110.208,42.219.152.246,60301,80,TCP,.AP.SF,0,40,6,669,background,512,9,34700,0
2016-04-11 09:38:21,0.368,42.219.152.246,32.125.110.208,80,33373,TCP,.AP.SF,0,0,4,512,background,669,9,34701,1
2016-04-11 09:38:21,0.552,32.125.110.208,42.219.152.246,33373,80,TCP,.AP.SF,0,40,6,667,background,512,9,34701,0
2016-04-11 09:38:27,0.3720000000000001,42.219.152.246,32.125.110.208,80,40149,TCP,.AP.SF,0,0,4,512,background,667,9,34707,6
2016-04-11 09:38:27,0.556,32.125.110.208,42.219.152.246,40149,80,TCP,.AP.SF,0,40,6,655,background,512,9,34707,0
2016-04-11 09:38:28,0.38,42.219.152.246,32.125.110.208,80,41992,TCP,.AP.SF,0,0,4,512,background,655,9,34708,1
2016-04-11 09:38:28,0.56,32.125.110.208,42.219.152.246,41992,80,TCP,.AP.SF,0,40,6,664,background,512,9,34708,0
2016-04-11 09:38:29,0.424,42.219.152.246,32.125.110.208,80,43625,TCP,.AP.SF,0,0,4,512,background,664,9,34709,1
2016-04-11 09:38:29,0.608,32.125.110.208,42.219.152.246,43625,80,TCP,.AP.SF,0,40,6,661,background,512,9,34709,0
2016-04-11 09:38:30,0.412,42.219.152.246,32.125.110.208,80,45140,TCP,.AP.SF,0,0,4,512,background,661,9,34710,1
2016-04-11 09:38:30,0.6,32.125.110.208,42.219.152.246,45140,80,TCP,.AP.SF,0,40,6,707,background,512,9,34710,0
2016-04-11 09:38:31,0.392,42.219.152.246,32.125.110.208,80,46157,TCP,.AP.SF,0,0,4,512,background,707,9,34711,1
2016-04-11 09:38:31,0.5720000000000001,32.125.110.208,42.219.152.246,46157,80,TCP,.AP.SF,0,40,6,664,background,512,9,34711,0
2016-04-11 09:38:34,0.368,42.219.152.246,32.125.110.208,80,49629,TCP,.AP.SF,0,0,4,512,background,664,9,34714,3
2016-04-11 09:38:35,0.408,42.219.152.246,32.125.110.208,80,50529,TCP,.AP.SF,0,0,4,512,background,512,9,34715,1
2016-04-11 09:38:35,0.544,32.125.110.208,42.219.152.246,49629,80,TCP,.AP.SF,0,40,6,667,background,512,9,34715,0
2016-04-11 09:38:36,0.5920000000000001,32.125.110.208,42.219.152.246,50529,80,TCP,.AP.SF,0,40,6,670,background,667,9,34716,1
2016-04-11 09:38:37,0.388,42.219.152.246,32.125.110.208,80,51395,TCP,.AP.SF,0,0,4,512,background,670,9,34717,1
2016-04-11 09:38:37,0.568,32.125.110.208,42.219.152.246,51395,80,TCP,.AP.SF,0,40,6,670,background,512,9,34717,0
2016-04-11 09:38:38,0.368,42.219.152.246,32.125.110.208,80,52294,TCP,.AP.SF,0,0,4,512,background,670,9,34718,1
2016-04-11 09:38:38,0.5479999999999999,32.125.110.208,42.219.152.246,52294,80,TCP,.AP.SF,0,40,6,667,background,512,9,34718,0
