te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 03:00:53,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,182,background,154,3,10853,0
2016-04-11 03:00:53,0.0,42.219.152.127,143.72.8.137,49156,53,UDP,.A....,0,0,1,121,background,182,3,10853,0
2016-04-11 03:00:53,0.0,42.219.152.127,143.72.8.137,56234,53,UDP,.A....,0,0,1,110,background,121,3,10853,0
2016-04-11 03:00:53,0.0,42.219.152.127,143.72.8.137,63551,53,UDP,.A....,0,0,1,79,background,110,3,10853,0
2016-04-11 03:04:22,0.0,143.72.8.137,42.219.152.127,53,50668,UDP,.A....,0,0,1,126,background,79,3,11062,209
2016-04-11 03:04:22,0.0,143.72.8.137,42.219.152.127,53,57301,UDP,.A....,0,0,1,130,background,126,3,11062,0
2016-04-11 03:04:22,0.0,42.219.152.127,143.72.8.137,50668,53,UDP,.A....,0,0,1,60,background,130,3,11062,0
2016-04-11 03:04:22,0.0,42.219.152.127,143.72.8.137,57301,53,UDP,.A....,0,0,1,60,background,60,3,11062,0
2016-04-11 03:04:22,0.0,42.219.152.127,204.97.202.147,49589,25,TCP,....S.,0,2,1,52,background,60,3,11062,0
2016-04-11 03:04:22,0.0,42.219.152.127,204.97.202.147,49590,25,TCP,....S.,0,2,1,52,background,52,3,11062,0
2016-04-11 03:04:25,0.0,42.219.152.127,204.97.202.147,49591,25,TCP,....S.,0,2,1,52,background,52,3,11065,3
2016-04-11 03:04:25,3.16,42.219.152.127,204.97.202.147,49589,25,TCP,.AP..F,0,0,37,31359,background,52,3,11065,0
2016-04-11 03:04:25,3.204,204.97.202.147,42.219.152.127,25,49589,TCP,.AP.SF,0,0,45,6600,background,31359,3,11065,0
2016-04-11 03:04:26,0.0,42.219.152.127,204.97.202.147,49592,25,TCP,....S.,0,2,1,52,background,6600,3,11066,1
2016-04-11 03:04:26,3.928,42.219.152.127,204.97.202.147,49590,25,TCP,.AP..F,0,0,39,31631,background,52,3,11066,0
2016-04-11 03:04:26,3.972,204.97.202.147,42.219.152.127,25,49590,TCP,.AP.SF,0,0,46,6623,background,31631,3,11066,0
2016-04-11 03:04:27,0.0,42.219.152.127,204.97.202.147,49593,25,TCP,....S.,0,2,1,52,background,6623,3,11067,1
2016-04-11 03:04:27,1.74,42.219.152.127,204.97.202.147,49591,25,TCP,.AP..F,0,0,37,31672,background,52,3,11067,0
2016-04-11 03:04:27,1.784,204.97.202.147,42.219.152.127,25,49591,TCP,.AP.SF,0,0,44,2893,background,31672,3,11067,0
2016-04-11 03:04:28,0.0,42.219.152.127,204.97.202.147,49594,25,TCP,....S.,0,2,1,52,background,2893,3,11068,1
2016-04-11 03:04:28,1.9,42.219.152.127,204.97.202.147,49592,25,TCP,.AP..F,0,0,36,31440,background,52,3,11068,0
2016-04-11 03:04:28,1.944,204.97.202.147,42.219.152.127,25,49592,TCP,.AP.SF,0,0,43,2853,background,31440,3,11068,0
2016-04-11 03:04:29,0.0,42.219.152.127,204.97.202.147,49595,25,TCP,....S.,0,2,1,52,background,2853,3,11069,1
2016-04-11 03:04:29,1.912,42.219.152.127,204.97.202.147,49593,25,TCP,.AP..F,0,0,37,31656,background,52,3,11069,0
2016-04-11 03:04:29,1.956,204.97.202.147,42.219.152.127,25,49593,TCP,.AP.SF,0,0,44,2893,background,31656,3,11069,0
2016-04-11 03:04:30,0.0,42.219.152.127,204.97.202.147,49596,25,TCP,....S.,0,2,1,52,background,2893,3,11070,1
2016-04-11 03:04:30,2.0,42.219.152.127,204.97.202.147,49594,25,TCP,.AP..F,0,0,37,31672,background,52,3,11070,0
2016-04-11 03:04:30,2.04,204.97.202.147,42.219.152.127,25,49594,TCP,.AP.SF,0,0,44,2910,background,31672,3,11070,0
2016-04-11 03:04:31,0.0,36.80.70.244,42.219.152.127,5100,5060,UDP,.A....,0,72,1,443,background,2910,3,11071,1
2016-04-11 03:04:31,0.0,42.219.152.127,204.97.202.147,49597,25,TCP,....S.,0,2,1,52,background,443,3,11071,0
2016-04-11 03:04:31,1.948,42.219.152.127,204.97.202.147,49595,25,TCP,.AP..F,0,0,37,31656,background,52,3,11071,0
2016-04-11 03:04:31,1.988,204.97.202.147,42.219.152.127,25,49595,TCP,.AP.SF,0,0,44,2892,background,31656,3,11071,0
2016-04-11 03:04:32,1.816,42.219.152.127,204.97.202.147,49596,25,TCP,.AP..F,0,0,36,31440,background,2892,3,11072,1
2016-04-11 03:04:32,1.86,204.97.202.147,42.219.152.127,25,49596,TCP,.AP.SF,0,0,43,2853,background,31440,3,11072,0
2016-04-11 03:04:33,1.824,42.219.152.127,204.97.202.147,49597,25,TCP,.AP..F,0,0,37,31656,background,2853,3,11073,1
2016-04-11 03:04:33,1.864,204.97.202.147,42.219.152.127,25,49597,TCP,.AP.SF,0,0,44,2893,background,31656,3,11073,0
2016-04-11 03:08:48,0.0,143.72.8.137,42.219.152.127,53,61512,UDP,.A....,0,0,1,139,background,2893,3,11328,255
2016-04-11 03:08:48,0.0,42.219.152.127,143.72.8.137,61512,53,UDP,.A....,0,0,1,64,background,139,3,11328,0
2016-04-11 03:09:08,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,167,background,64,3,11348,20
2016-04-11 03:09:08,0.06,143.72.8.137,42.219.152.127,53,61968,UDP,.A....,0,0,2,278,background,167,3,11348,0
2016-04-11 03:09:08,0.092,42.219.152.127,143.72.8.137,61968,53,UDP,.A....,0,0,2,128,background,278,3,11348,0
2016-04-11 03:13:40,8.996,70.8.151.155,42.219.152.127,48125,4028,TCP,....S.,0,0,3,180,background,128,3,11620,272
2016-04-11 03:13:42,0.0,42.219.152.127,62.27.235.66,0,0,ICMP,.A....,0,0,1,32,background,180,3,11622,2
2016-04-11 03:13:42,0.0,62.27.235.66,42.219.152.127,0,2048,ICMP,.A....,0,40,1,32,background,32,3,11622,0
2016-04-11 03:14:09,0.0,248.18.149.207,42.219.152.127,60680,22,TCP,....S.,0,0,1,48,background,32,3,11649,27
2016-04-11 03:18:15,0.0,242.100.234.89,42.219.152.127,54078,8123,TCP,....S.,0,0,1,40,background,48,3,11895,246
2016-04-11 03:18:49,2.992,37.76.66.224,42.219.152.127,57144,23,TCP,....S.,0,72,2,104,background,40,3,11929,34
2016-04-11 03:21:54,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,168,background,104,3,12114,185
2016-04-11 03:21:54,0.092,143.72.8.137,42.219.152.127,53,53371,UDP,.A....,0,0,2,280,background,168,3,12114,0
2016-04-11 03:21:54,0.092,42.219.152.127,143.72.8.137,53371,53,UDP,.A....,0,0,2,130,background,280,3,12114,0
2016-04-11 03:23:36,0.0,143.72.8.137,42.219.152.127,53,50330,UDP,.A....,0,0,1,196,background,130,3,12216,102
2016-04-11 03:23:36,0.0,143.72.8.137,42.219.152.127,53,64786,UDP,.A....,0,0,1,154,background,196,3,12216,0
2016-04-11 03:23:36,0.0,42.219.152.127,143.72.8.137,50330,53,UDP,.A....,0,0,1,121,background,154,3,12216,0
2016-04-11 03:23:36,0.0,42.219.152.127,143.72.8.137,64786,53,UDP,.A....,0,0,1,79,background,121,3,12216,0
2016-04-11 03:23:36,0.096,42.219.152.127,143.72.8.137,52697,53,UDP,.A....,0,0,2,220,background,79,3,12216,0
2016-04-11 03:23:37,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,213,background,220,3,12217,1
2016-04-11 03:23:37,0.812,143.72.8.137,42.219.152.127,53,52697,UDP,.A....,0,0,2,370,background,213,3,12217,0
2016-04-11 03:29:59,0.0,238.177.105.92,42.219.152.127,52667,22,TCP,....S.,0,72,1,52,background,370,3,12599,382
2016-04-11 03:35:33,0.0,208.43.184.193,42.219.152.127,43141,49320,TCP,....S.,0,40,1,40,background,52,3,12933,334
2016-04-11 03:35:33,0.0,233.198.23.219,42.219.152.127,6000,22,TCP,....S.,0,40,1,40,background,40,3,12933,0
2016-04-11 03:40:48,0.0,73.60.0.219,42.219.152.127,12215,5901,TCP,....S.,0,40,1,40,background,40,3,13248,315
2016-04-11 03:41:26,0.0,194.231.140.151,42.219.152.127,40082,26,TCP,....S.,0,40,1,40,background,40,3,13286,38
2016-04-11 03:41:33,7.0920000000000005,42.219.152.127,84.223.61.74,62208,53,UDP,.A....,0,0,5,320,background,40,3,13293,7
2016-04-11 03:42:20,0.0,198.132.59.191,42.219.152.127,34680,28017,TCP,....S.,0,40,1,40,background,320,3,13340,47
2016-04-11 03:42:28,0.0,240.41.208.134,42.219.152.127,5026,3389,TCP,....S.,0,0,1,40,background,40,3,13348,8
2016-04-11 03:45:23,0.0,68.137.135.225,42.219.152.127,47851,623,UDP,.A....,0,0,1,51,background,40,3,13523,175
2016-04-11 03:46:03,0.0,176.116.194.129,42.219.152.127,34680,8888,TCP,....S.,0,40,1,40,background,51,3,13563,40
2016-04-11 03:49:23,0.0,143.72.8.137,42.219.152.127,53,58027,UDP,.A....,0,0,1,185,background,40,3,13763,200
2016-04-11 03:49:23,0.0,42.219.152.127,143.72.8.137,58027,53,UDP,.A....,0,0,1,110,background,185,3,13763,0
2016-04-11 03:49:24,0.0,143.72.8.137,42.219.152.127,53,57052,UDP,.A....,0,0,1,196,background,110,3,13764,1
2016-04-11 03:49:24,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,182,background,196,3,13764,0
2016-04-11 03:49:24,0.0,42.219.152.127,143.72.8.137,57052,53,UDP,.A....,0,0,1,121,background,182,3,13764,0
2016-04-11 03:49:24,0.092,42.219.152.127,143.72.8.137,55703,53,UDP,.A....,0,0,2,158,background,121,3,13764,0
2016-04-11 03:49:24,0.196,143.72.8.137,42.219.152.127,53,55703,UDP,.A....,0,0,2,308,background,158,3,13764,0
2016-04-11 03:49:31,0.0,73.60.0.219,42.219.152.127,12201,22,TCP,....S.,0,40,1,40,background,308,3,13771,7
2016-04-11 03:49:50,0.0,101.88.120.148,42.219.152.127,21145,34248,TCP,.A..S.,0,40,1,44,background,40,3,13790,19
2016-04-11 03:49:53,0.0,213.55.165.103,42.219.152.127,5064,5060,UDP,.A....,0,72,1,434,background,44,3,13793,3
2016-04-11 03:52:18,0.0,69.55.59.87,42.219.152.127,34184,53,UDP,.A....,0,40,1,56,background,434,3,13938,145
2016-04-11 03:52:45,7.12,42.219.152.127,84.223.61.74,64640,53,UDP,.A....,0,0,5,290,background,56,3,13965,27
2016-04-11 03:52:56,7.0920000000000005,42.219.152.127,84.223.61.74,56542,53,UDP,.A....,0,0,5,290,background,290,3,13976,11
2016-04-11 03:53:07,7.0920000000000005,42.219.152.127,84.223.61.74,50175,53,UDP,.A....,0,0,5,320,background,290,3,13987,11
2016-04-11 03:53:11,0.0,143.72.8.137,42.219.152.127,53,55229,UDP,.A....,0,0,1,139,background,320,3,13991,4
2016-04-11 03:53:11,0.0,143.72.8.137,42.219.152.127,53,64609,UDP,.A....,0,0,1,139,background,139,3,13991,0
2016-04-11 03:53:11,0.0,42.219.152.127,143.72.8.137,55229,53,UDP,.A....,0,0,1,64,background,139,3,13991,0
2016-04-11 03:53:11,0.0,42.219.152.127,143.72.8.137,64609,53,UDP,.A....,0,0,1,64,background,64,3,13991,0
2016-04-11 04:01:44,0.0,232.161.82.36,42.219.152.127,35240,23,TCP,....S.,0,40,1,60,background,64,4,14504,513
2016-04-11 04:05:29,0.0,237.107.149.71,42.219.152.127,0,2048,ICMP,.A....,0,40,1,84,background,60,4,14729,225
2016-04-11 04:05:29,0.0,42.219.152.127,237.107.149.71,0,0,ICMP,.A....,0,0,1,84,background,84,4,14729,0
2016-04-11 04:08:48,0.0,143.72.8.137,42.219.152.127,53,56848,UDP,.A....,0,0,1,139,background,84,4,14928,199
2016-04-11 04:08:48,0.0,42.219.152.127,143.72.8.137,56848,53,UDP,.A....,0,0,1,64,background,139,4,14928,0
2016-04-11 04:08:53,0.0,73.60.0.219,42.219.152.127,12202,3306,TCP,....S.,0,40,1,40,background,64,4,14933,5
2016-04-11 04:09:08,0.0,143.72.8.137,42.219.152.127,53,55829,UDP,.A....,0,0,1,139,background,40,4,14948,15
2016-04-11 04:09:08,0.0,42.219.152.127,143.72.8.137,55829,53,UDP,.A....,0,0,1,64,background,139,4,14948,0
2016-04-11 04:11:25,0.0,93.179.112.232,42.219.152.127,56733,5900,TCP,....S.,0,0,1,40,background,64,4,15085,137
2016-04-11 04:11:26,0.0,43.42.79.238,42.219.152.127,51964,27017,TCP,....S.,0,0,1,40,background,40,4,15086,1
2016-04-11 04:13:05,0.0,62.100.126.36,42.219.152.127,5141,5060,UDP,.A....,0,0,1,435,background,40,4,15185,99
2016-04-11 04:13:52,0.0,73.60.0.219,42.219.152.127,12214,3389,TCP,....S.,0,40,1,40,background,435,4,15232,47
2016-04-11 04:14:12,0.0,208.43.183.102,42.219.152.127,49821,8082,TCP,....S.,0,40,1,40,background,40,4,15252,20
2016-04-11 04:18:05,0.0,168.7.208.51,42.219.152.127,42262,23,TCP,....S.,0,72,1,52,background,40,4,15485,233
2016-04-11 04:21:54,0.0,143.72.8.137,42.219.152.127,53,60521,UDP,.A....,0,0,1,140,background,52,4,15714,229
2016-04-11 04:21:54,0.0,42.219.152.127,143.72.8.137,60521,53,UDP,.A....,0,0,1,65,background,140,4,15714,0
2016-04-11 04:22:17,3.008,222.112.89.198,42.219.152.127,40267,23,TCP,....S.,0,0,2,104,background,65,4,15737,23
2016-04-11 04:23:36,0.0,143.72.8.137,42.219.152.127,53,59511,UDP,.A....,0,0,1,185,background,104,4,15816,79
2016-04-11 04:23:36,0.0,143.72.8.137,42.219.152.127,53,61972,UDP,.A....,0,0,1,196,background,185,4,15816,0
2016-04-11 04:23:36,0.0,143.72.8.137,42.219.152.127,53,63455,UDP,.A....,0,0,1,154,background,196,4,15816,0
2016-04-11 04:23:36,0.0,42.219.152.127,143.72.8.137,59511,53,UDP,.A....,0,0,1,110,background,154,4,15816,0
2016-04-11 04:23:36,0.0,42.219.152.127,143.72.8.137,61972,53,UDP,.A....,0,0,1,121,background,110,4,15816,0
2016-04-11 04:23:36,0.0,42.219.152.127,143.72.8.137,63455,53,UDP,.A....,0,0,1,79,background,121,4,15816,0
2016-04-11 04:27:16,0.0,204.91.46.222,42.219.152.127,46685,53,UDP,.A....,0,0,1,70,background,79,4,16036,220
2016-04-11 04:28:41,0.0,240.62.27.30,42.219.152.127,44024,21320,TCP,....S.,0,0,1,40,background,70,4,16121,85
2016-04-11 04:30:39,0.0,32.100.20.28,42.219.152.127,41478,8083,TCP,....S.,0,40,1,40,background,40,4,16239,118
2016-04-11 04:34:31,0.0,42.219.152.127,69.81.144.249,0,0,ICMP,.A....,0,0,1,32,background,40,4,16471,232
2016-04-11 04:34:31,0.0,69.81.144.249,42.219.152.127,0,2048,ICMP,.A....,0,40,1,32,background,32,4,16471,0
2016-04-11 04:38:19,0.0,69.132.5.51,42.219.152.127,58076,520,UDP,.A....,0,40,1,53,background,32,4,16699,228
2016-04-11 04:38:55,0.0,125.83.204.76,42.219.152.127,0,2048,ICMP,.A....,0,0,1,32,background,53,4,16735,36
2016-04-11 04:38:55,0.0,42.219.152.127,125.83.204.76,0,0,ICMP,.A....,0,0,1,32,background,32,4,16735,0
2016-04-11 04:41:44,7.0920000000000005,42.219.152.127,84.223.61.74,65257,53,UDP,.A....,0,0,5,320,background,32,4,16904,169
2016-04-11 04:42:43,0.0,246.7.130.191,42.219.152.127,12200,29081,TCP,....S.,0,72,1,40,background,320,4,16963,59
2016-04-11 04:43:40,0.0,32.100.20.28,42.219.152.127,41478,994,TCP,....S.,0,40,1,40,background,40,4,17020,57
2016-04-11 04:44:10,0.0,32.100.20.28,42.219.152.127,41478,80,TCP,....S.,0,40,1,40,background,40,4,17050,30
2016-04-11 04:52:18,0.0,143.72.8.137,42.219.152.127,53,63439,UDP,.A....,0,0,1,185,background,40,4,17538,488
2016-04-11 04:52:18,0.0,143.72.8.137,42.219.152.127,53,64349,UDP,.A....,0,0,1,196,background,185,4,17538,0
2016-04-11 04:52:18,0.0,143.72.8.137,42.219.152.127,53,65325,UDP,.A....,0,0,1,154,background,196,4,17538,0
2016-04-11 04:52:18,0.0,42.219.152.127,143.72.8.137,63439,53,UDP,.A....,0,0,1,110,background,154,4,17538,0
2016-04-11 04:52:18,0.0,42.219.152.127,143.72.8.137,64349,53,UDP,.A....,0,0,1,121,background,110,4,17538,0
2016-04-11 04:52:18,0.0,42.219.152.127,143.72.8.137,65325,53,UDP,.A....,0,0,1,79,background,121,4,17538,0
2016-04-11 04:52:45,7.0920000000000005,42.219.152.127,84.223.61.74,51340,53,UDP,.A....,0,0,5,320,background,79,4,17565,27
2016-04-11 04:52:49,0.0,143.72.8.137,42.219.152.127,53,59631,UDP,.A....,0,0,1,139,background,320,4,17569,4
2016-04-11 04:52:49,0.0,143.72.8.137,42.219.152.127,53,60820,UDP,.A....,0,0,1,139,background,139,4,17569,0
2016-04-11 04:52:49,0.0,42.219.152.127,143.72.8.137,59631,53,UDP,.A....,0,0,1,64,background,139,4,17569,0
2016-04-11 04:52:49,0.0,42.219.152.127,143.72.8.137,60820,53,UDP,.A....,0,0,1,64,background,64,4,17569,0
2016-04-11 04:53:29,0.0,192.253.239.202,42.219.152.127,33163,2222,TCP,....S.,0,72,1,40,background,64,4,17609,40
2016-04-11 04:57:04,0.0,182.42.182.186,42.219.152.127,9090,22,TCP,....S.,0,40,1,40,background,40,4,17824,215
2016-04-11 04:59:59,0.0,143.72.8.137,42.219.152.127,53,64314,UDP,.A....,0,0,1,138,background,40,4,17999,175
2016-04-11 04:59:59,0.0,42.219.152.127,143.72.8.137,64314,53,UDP,.A....,0,0,1,63,background,138,4,17999,0
2016-04-11 04:59:59,0.096,42.219.152.127,143.72.8.137,54719,53,UDP,.A....,0,0,2,126,background,63,4,17999,0
2016-04-11 04:59:59,0.1,143.72.8.137,42.219.152.127,53,54719,UDP,.A....,0,0,2,276,background,126,4,17999,0
2016-04-11 05:00:01,0.0,193.27.148.211,42.219.152.127,443,49716,TCP,.A..S.,0,42,1,52,background,276,5,18001,2
2016-04-11 05:00:01,0.056,143.72.8.137,42.219.152.127,53,58851,UDP,.A....,0,0,2,354,background,52,5,18001,0
2016-04-11 05:00:01,0.076,143.72.8.137,42.219.152.127,53,59503,UDP,.A....,0,0,2,280,background,354,5,18001,0
2016-04-11 05:00:01,0.092,42.219.152.127,143.72.8.137,58851,53,UDP,.A....,0,0,2,146,background,280,5,18001,0
2016-04-11 05:00:01,0.092,42.219.152.127,143.72.8.137,59503,53,UDP,.A....,0,0,2,146,background,146,5,18001,0
2016-04-11 05:00:01,0.184,42.219.152.127,193.27.148.211,49716,443,TCP,.AP.S.,0,2,2,288,background,146,5,18001,0
2016-04-11 05:00:01,2.424,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,2,371,background,288,5,18001,0
2016-04-11 05:00:02,0.0,193.27.148.211,42.219.152.127,443,49716,TCP,.A....,0,40,1,40,background,371,5,18002,1
2016-04-11 05:00:08,0.0,192.253.239.11,42.219.152.127,60352,81,TCP,....S.,0,72,1,40,background,40,5,18008,6
2016-04-11 05:00:33,31.648000000000003,42.219.152.127,193.27.148.211,49716,443,TCP,.A.R..,0,0,2,80,background,40,5,18033,25
2016-04-11 05:01:08,0.0,32.100.20.28,42.219.152.127,41478,28017,TCP,....S.,0,40,1,40,background,80,5,18068,35
2016-04-11 05:02:23,0.0,246.7.236.251,42.219.152.127,12200,37015,TCP,....S.,0,72,1,40,background,40,5,18143,75
2016-04-11 05:05:26,0.0,150.18.190.204,42.219.152.127,30301,3542,TCP,....S.,0,40,1,40,background,40,5,18326,183
2016-04-11 05:08:48,0.0,143.72.8.137,42.219.152.127,53,58508,UDP,.A....,0,0,1,139,background,40,5,18528,202
2016-04-11 05:08:48,0.0,42.219.152.127,143.72.8.137,58508,53,UDP,.A....,0,0,1,64,background,139,5,18528,0
2016-04-11 05:09:08,0.0,143.72.8.137,42.219.152.127,53,61955,UDP,.A....,0,0,1,139,background,64,5,18548,20
2016-04-11 05:09:08,0.0,42.219.152.127,143.72.8.137,61955,53,UDP,.A....,0,0,1,64,background,139,5,18548,0
2016-04-11 05:10:35,0.0,55.50.235.77,42.219.152.127,31559,11349,TCP,.A.R..,0,0,1,40,background,64,5,18635,87
2016-04-11 05:14:33,0.0,217.231.240.206,42.219.152.127,43902,2161,TCP,....S.,0,40,1,40,background,40,5,18873,238
2016-04-11 05:18:12,0.0,68.137.244.167,42.219.152.127,47513,6379,TCP,....S.,0,0,1,40,background,40,5,19092,219
2016-04-11 05:18:56,3.012,69.141.143.116,42.219.152.127,40034,23,TCP,....S.,0,0,2,104,background,40,5,19136,44
2016-04-11 05:19:33,0.0,55.50.235.77,42.219.152.127,31559,35960,TCP,.A.R..,0,0,1,40,background,104,5,19173,37
2016-04-11 05:21:23,0.0,143.72.8.137,42.219.152.127,53,58722,UDP,.A....,0,0,1,138,background,40,5,19283,110
2016-04-11 05:21:23,0.0,42.219.152.127,143.72.8.137,58722,53,UDP,.A....,0,0,1,63,background,138,5,19283,0
2016-04-11 05:21:54,0.0,143.72.8.137,42.219.152.127,53,65171,UDP,.A....,0,0,1,140,background,63,5,19314,31
2016-04-11 05:21:54,0.0,42.219.152.127,143.72.8.137,65171,53,UDP,.A....,0,0,1,65,background,140,5,19314,0
2016-04-11 05:23:36,0.0,143.72.8.137,42.219.152.127,53,58881,UDP,.A....,0,0,1,185,background,65,5,19416,102
2016-04-11 05:23:36,0.0,143.72.8.137,42.219.152.127,53,59720,UDP,.A....,0,0,1,196,background,185,5,19416,0
2016-04-11 05:23:36,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,182,background,196,5,19416,0
2016-04-11 05:23:36,0.0,42.219.152.127,143.72.8.137,58881,53,UDP,.A....,0,0,1,110,background,182,5,19416,0
2016-04-11 05:23:36,0.0,42.219.152.127,143.72.8.137,59720,53,UDP,.A....,0,0,1,121,background,110,5,19416,0
2016-04-11 05:23:36,0.024,143.72.8.137,42.219.152.127,53,60963,UDP,.A....,0,0,2,308,background,121,5,19416,0
2016-04-11 05:23:36,0.092,42.219.152.127,143.72.8.137,60963,53,UDP,.A....,0,0,2,158,background,308,5,19416,0
2016-04-11 05:26:46,0.0,42.219.152.127,42.93.243.234,0,0,ICMP,.A....,0,0,1,52,background,158,5,19606,190
2016-04-11 05:26:46,0.0,42.93.243.234,42.219.152.127,0,2048,ICMP,.A....,0,72,1,52,background,52,5,19606,0
2016-04-11 05:28:52,0.0,192.253.239.123,42.219.152.127,57101,91,TCP,....S.,0,72,1,40,background,52,5,19732,126
2016-04-11 05:29:16,0.0,201.121.244.197,42.219.152.127,57191,23,TCP,....S.,0,0,1,60,background,40,5,19756,24
2016-04-11 05:29:44,0.0,104.235.89.71,42.219.152.127,46587,53,UDP,.A....,0,0,1,67,background,60,5,19784,28
2016-04-11 05:36:21,3.004,229.219.209.92,42.219.152.127,54683,22,TCP,....S.,0,72,2,104,background,67,5,20181,397
2016-04-11 05:38:24,0.0,143.72.8.137,42.219.152.127,53,52156,UDP,.A....,0,0,1,154,background,104,5,20304,123
2016-04-11 05:38:24,0.0,143.72.8.137,42.219.152.127,53,54096,UDP,.A....,0,0,1,185,background,154,5,20304,0
2016-04-11 05:38:24,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,224,background,185,5,20304,0
2016-04-11 05:38:24,0.0,42.219.152.127,143.72.8.137,52156,53,UDP,.A....,0,0,1,79,background,224,5,20304,0
2016-04-11 05:38:24,0.0,42.219.152.127,143.72.8.137,54096,53,UDP,.A....,0,0,1,110,background,79,5,20304,0
2016-04-11 05:38:24,0.06,143.72.8.137,42.219.152.127,53,56580,UDP,.A....,0,0,2,392,background,110,5,20304,0
2016-04-11 05:38:24,0.092,42.219.152.127,143.72.8.137,56580,53,UDP,.A....,0,0,2,242,background,392,5,20304,0
2016-04-11 05:40:37,0.0,68.137.244.178,42.219.152.127,41488,123,UDP,.A....,0,0,1,40,background,242,5,20437,133
2016-04-11 05:40:58,0.0,246.205.68.191,42.219.152.127,24287,22,TCP,....S.,0,40,1,48,background,40,5,20458,21
2016-04-11 05:41:55,7.0920000000000005,42.219.152.127,84.223.61.74,54467,53,UDP,.A....,0,0,5,320,background,48,5,20515,57
2016-04-11 05:43:04,0.0,246.181.237.124,42.219.152.127,6000,1433,TCP,....S.,0,40,1,40,background,320,5,20584,69
2016-04-11 05:46:30,0.0,36.37.183.136,42.219.152.127,48663,22,TCP,....S.,0,0,1,40,background,40,5,20790,206
2016-04-11 05:47:07,0.0,96.248.73.93,42.219.152.127,44969,22,TCP,....S.,0,16,1,40,background,40,5,20827,37
2016-04-11 05:52:44,7.096,42.219.152.127,84.223.61.74,62838,53,UDP,.A....,0,0,5,290,background,40,5,21164,337
2016-04-11 05:52:56,7.1,42.219.152.127,84.223.61.74,53075,53,UDP,.A....,0,0,5,290,background,290,5,21176,12
2016-04-11 05:53:07,7.0920000000000005,42.219.152.127,84.223.61.74,55138,53,UDP,.A....,0,0,5,320,background,290,5,21187,11
2016-04-11 05:53:11,0.0,143.72.8.137,42.219.152.127,53,62266,UDP,.A....,0,0,1,139,background,320,5,21191,4
2016-04-11 05:53:11,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,167,background,139,5,21191,0
2016-04-11 05:53:11,0.0,42.219.152.127,143.72.8.137,62266,53,UDP,.A....,0,0,1,64,background,167,5,21191,0
2016-04-11 05:53:11,0.092,42.219.152.127,143.72.8.137,53709,53,UDP,.A....,0,0,2,128,background,64,5,21191,0
2016-04-11 05:53:11,0.108,143.72.8.137,42.219.152.127,53,53709,UDP,.A....,0,0,2,278,background,128,5,21191,0
2016-04-11 05:55:32,3.008,215.128.65.254,42.219.152.127,42154,23,TCP,....S.,0,0,2,104,background,278,5,21332,141
2016-04-11 06:02:06,0.0,208.43.183.102,42.219.152.127,49821,1027,TCP,....S.,0,40,1,40,background,104,6,21726,394
2016-04-11 06:08:48,0.0,143.72.8.137,42.219.152.127,53,50577,UDP,.A....,0,0,1,139,background,40,6,22128,402
2016-04-11 06:08:48,0.0,42.219.152.127,143.72.8.137,50577,53,UDP,.A....,0,0,1,64,background,139,6,22128,0
2016-04-11 06:09:08,0.0,143.72.8.137,42.219.152.127,53,57605,UDP,.A....,0,0,1,139,background,64,6,22148,20
2016-04-11 06:09:08,0.0,42.219.152.127,143.72.8.137,57605,53,UDP,.A....,0,0,1,64,background,139,6,22148,0
2016-04-11 06:10:34,0.0,221.177.83.32,42.219.152.127,37497,3389,TCP,....S.,0,40,1,48,background,64,6,22234,86
2016-04-11 06:21:01,0.0,68.137.135.243,42.219.152.127,34080,53413,UDP,.A....,0,0,1,29,background,48,6,22861,627
2016-04-11 06:21:54,0.0,143.72.8.137,42.219.152.127,53,62559,UDP,.A....,0,0,1,140,background,29,6,22914,53
2016-04-11 06:21:54,0.0,42.219.152.127,143.72.8.137,62559,53,UDP,.A....,0,0,1,65,background,140,6,22914,0
2016-04-11 06:23:36,0.0,143.72.8.137,42.219.152.127,53,53239,UDP,.A....,0,0,1,185,background,65,6,23016,102
2016-04-11 06:23:36,0.0,143.72.8.137,42.219.152.127,53,63251,UDP,.A....,0,0,1,196,background,185,6,23016,0
2016-04-11 06:23:36,0.0,143.72.8.137,42.219.152.127,53,64405,UDP,.A....,0,0,1,154,background,196,6,23016,0
2016-04-11 06:23:36,0.0,42.219.152.127,143.72.8.137,53239,53,UDP,.A....,0,0,1,110,background,154,6,23016,0
