te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 07:03:10,43.508,42.219.145.151,68.119.16.136,80,58348,TCP,.AP.SF,0,0,6,660,background,741,7,25390,18
2016-04-11 07:03:10,43.512,68.119.16.136,42.219.145.151,58348,80,TCP,.AP.SF,0,0,13,10703,background,660,7,25390,0
2016-04-11 07:04:02,0.0,178.219.248.29,42.219.145.151,43394,23,TCP,....S.,0,72,1,52,background,10703,7,25442,52
2016-04-11 07:04:30,3.012,37.236.62.97,42.219.145.151,51044,23,TCP,....S.,0,72,2,104,background,52,7,25470,28
2016-04-11 07:05:28,42.83600000000001,189.83.208.169,42.219.145.151,57886,80,TCP,.AP.SF,0,0,14,11920,background,104,7,25528,58
2016-04-11 07:05:28,42.83600000000001,42.219.145.151,189.83.208.169,80,57886,TCP,.AP.SF,0,0,6,1092,background,11920,7,25528,0
2016-04-11 07:05:38,5.0,33.114.151.78,42.219.145.151,35481,23,TCP,....S.,0,0,6,360,background,1092,7,25538,10
2016-04-11 07:06:22,25.788,189.82.70.170,42.219.145.151,53010,80,TCP,.AP.SF,0,0,9,4966,background,360,7,25582,44
2016-04-11 07:06:22,25.788,42.219.145.151,189.82.70.170,80,53010,TCP,.AP.SF,0,0,6,848,background,4966,7,25582,0
2016-04-11 07:06:28,0.0,164.229.229.96,42.219.145.151,12200,8118,TCP,....S.,0,72,1,40,background,848,7,25588,6
2016-04-11 07:06:56,0.328,189.36.204.80,42.219.145.151,37416,80,TCP,.AP.S.,0,40,11,11203,background,40,7,25616,28
2016-04-11 07:07:15,0.328,189.36.111.182,42.219.145.151,46021,80,TCP,.AP.S.,0,40,11,11954,background,11203,7,25635,19
2016-04-11 07:07:37,0.0,189.36.111.182,42.219.145.151,46021,80,TCP,.A...F,0,40,2,104,background,11954,7,25657,22
2016-04-11 07:07:37,22.444000000000006,42.219.145.151,189.36.111.182,80,46021,TCP,.AP.SF,0,0,6,1096,background,104,7,25657,0
2016-04-11 07:07:42,0.004,189.36.204.80,42.219.145.151,37416,80,TCP,.A...F,0,40,3,156,background,1096,7,25662,5
2016-04-11 07:07:42,46.444,42.219.145.151,189.36.204.80,80,37416,TCP,.AP.SF,0,0,6,615,background,156,7,25662,0
2016-04-11 07:07:50,0.0,197.187.132.22,42.219.145.151,57409,80,TCP,....S.,0,42,1,52,background,615,7,25670,8
2016-04-11 07:07:52,1.62,197.187.132.22,42.219.145.151,57409,80,TCP,.AP..F,0,40,4,526,background,52,7,25672,2
2016-04-11 07:07:52,1.624,42.219.145.151,197.187.132.22,80,57409,TCP,.AP.SF,0,0,5,741,background,526,7,25672,0
2016-04-11 07:09:49,36.88,42.219.145.151,68.119.64.245,80,60088,TCP,.AP.SF,0,0,10,980,background,741,7,25789,117
2016-04-11 07:09:49,36.884,68.119.64.245,42.219.145.151,60088,80,TCP,.AP.SF,0,0,13,9705,background,980,7,25789,0
2016-04-11 07:10:12,22.796,42.219.145.151,68.119.65.188,80,18364,TCP,.AP.SF,0,0,6,648,background,9705,7,25812,23
2016-04-11 07:10:12,22.8,68.119.65.188,42.219.145.151,18364,80,TCP,.AP.SF,0,0,12,10365,background,648,7,25812,0
2016-04-11 07:11:40,1.02,248.180.179.13,42.219.145.151,36130,80,TCP,.AP.S.,0,72,5,3228,background,10365,7,25900,88
2016-04-11 07:11:42,0.448,248.180.179.13,42.219.145.151,36130,80,TCP,.AP...,0,0,6,7609,background,3228,7,25902,2
2016-04-11 07:11:42,2.42,42.219.145.151,248.180.179.13,80,36130,TCP,.A..S.,0,0,7,376,background,7609,7,25902,0
2016-04-11 07:12:40,0.0,248.180.179.13,42.219.145.151,36130,80,TCP,.A...F,0,0,1,52,background,376,7,25960,58
2016-04-11 07:12:49,0.0,133.97.144.63,42.219.145.151,80,42878,TCP,.A..S.,0,40,1,40,background,52,7,25969,9
2016-04-11 07:12:50,0.0,197.187.132.22,42.219.145.151,12474,80,TCP,....S.,0,42,1,52,background,40,7,25970,1
2016-04-11 07:12:52,0.104,248.180.179.13,42.219.145.151,36130,80,TCP,...R..,0,72,2,80,background,52,7,25972,2
2016-04-11 07:12:52,11.34,42.219.145.151,248.180.179.13,80,36130,TCP,.AP..F,0,0,3,492,background,80,7,25972,0
2016-04-11 07:12:52,1.68,42.219.145.151,197.187.132.22,80,12474,TCP,.AP.SF,0,0,5,741,background,492,7,25972,0
2016-04-11 07:12:52,1.6840000000000002,197.187.132.22,42.219.145.151,12474,80,TCP,.AP..F,0,40,4,526,background,741,7,25972,0
2016-04-11 07:13:17,3.008,65.235.10.128,42.219.145.151,33009,23,TCP,....S.,0,0,2,104,background,526,7,25997,25
2016-04-11 07:13:59,4.216,72.14.127.38,42.219.145.151,49801,80,TCP,.AP.S.,0,72,11,11195,background,104,7,26039,42
2016-04-11 07:14:50,0.004,72.14.127.38,42.219.145.151,49801,80,TCP,.A...F,0,72,3,156,background,11195,7,26090,51
2016-04-11 07:14:50,54.584,42.219.145.151,72.14.127.38,80,49801,TCP,.AP.SF,0,0,10,1104,background,156,7,26090,0
2016-04-11 07:16:35,0.336,189.36.111.111,42.219.145.151,19388,80,TCP,.AP.S.,0,40,10,10378,background,1104,7,26195,105
2016-04-11 07:17:10,0.004,189.36.111.111,42.219.145.151,19388,80,TCP,.A...F,0,40,3,156,background,10378,7,26230,35
2016-04-11 07:17:10,35.856,42.219.145.151,189.36.111.111,80,19388,TCP,.AP.SF,0,0,8,764,background,156,7,26230,0
2016-04-11 07:17:50,0.0,197.187.132.22,42.219.145.151,26363,80,TCP,....S.,0,42,1,52,background,764,7,26270,40
2016-04-11 07:17:52,1.332,197.187.132.22,42.219.145.151,26363,80,TCP,.AP..F,0,40,4,526,background,52,7,26272,2
2016-04-11 07:17:52,1.332,42.219.145.151,197.187.132.22,80,26363,TCP,.AP.SF,0,0,5,741,background,526,7,26272,0
2016-04-11 07:18:13,3.008,49.141.181.101,42.219.145.151,53919,23,TCP,....S.,0,40,2,104,background,741,7,26293,21
2016-04-11 07:18:17,48.672,207.120.127.110,42.219.145.151,47940,80,TCP,.AP.SF,0,0,14,10973,background,104,7,26297,4
2016-04-11 07:18:17,48.672,42.219.145.151,207.120.127.110,80,47940,TCP,.AP.SF,0,0,6,656,background,10973,7,26297,0
2016-04-11 07:18:51,0.348,68.119.65.219,42.219.145.151,62060,80,TCP,.AP.S.,0,0,10,10594,background,656,7,26331,34
2016-04-11 07:18:51,0.456,42.219.145.151,68.119.65.219,80,62060,TCP,.A..S.,0,0,3,168,background,10594,7,26331,0
2016-04-11 07:19:14,0.0,54.143.54.91,42.219.145.151,15320,80,TCP,....S.,0,42,1,48,background,168,7,26354,23
2016-04-11 07:19:15,0.632,42.219.145.151,54.143.54.91,80,15320,TCP,.AP.SF,0,0,5,595,background,48,7,26355,1
2016-04-11 07:19:15,0.632,54.143.54.91,42.219.145.151,15320,80,TCP,.AP..F,0,40,4,447,background,595,7,26355,0
2016-04-11 07:19:51,0.0,68.119.65.219,42.219.145.151,62060,80,TCP,.A...F,0,0,1,52,background,447,7,26391,36
2016-04-11 07:20:08,0.0,68.119.65.219,42.219.145.151,62060,80,TCP,...R..,0,8,2,80,background,52,7,26408,17
2016-04-11 07:20:08,16.396,42.219.145.151,68.119.65.219,80,62060,TCP,.AP..F,0,0,3,928,background,80,7,26408,0
2016-04-11 07:20:18,41.16,42.219.145.151,85.192.131.46,80,48462,TCP,.AP.SF,0,0,6,660,background,928,7,26418,10
2016-04-11 07:20:18,41.164,85.192.131.46,42.219.145.151,48462,80,TCP,.AP.SF,0,0,14,12166,background,660,7,26418,0
2016-04-11 07:21:39,34.776,244.188.189.251,42.219.145.151,3022,80,TCP,.AP.SF,0,0,13,10692,background,12166,7,26499,81
2016-04-11 07:21:39,34.776,42.219.145.151,244.188.189.251,80,3022,TCP,.AP.SF,0,0,9,1144,background,10692,7,26499,0
2016-04-11 07:22:51,0.0,197.187.132.22,42.219.145.151,37922,80,TCP,....S.,0,42,1,52,background,1144,7,26571,72
2016-04-11 07:22:52,1.268,197.187.132.22,42.219.145.151,37922,80,TCP,.AP..F,0,40,4,526,background,52,7,26572,1
2016-04-11 07:22:52,1.272,42.219.145.151,197.187.132.22,80,37922,TCP,.AP.SF,0,0,5,741,background,526,7,26572,0
2016-04-11 07:23:04,0.07200000000000001,103.41.73.81,42.219.145.151,40639,80,TCP,.AP.S.,0,40,7,4853,background,741,7,26584,12
2016-04-11 07:23:26,0.0,103.41.73.81,42.219.145.151,40639,80,TCP,.A...F,0,40,2,104,background,4853,7,26606,22
2016-04-11 07:23:26,22.316,42.219.145.151,103.41.73.81,80,40639,TCP,.AP.SF,0,0,6,1096,background,104,7,26606,0
2016-04-11 07:24:08,46.772,42.219.145.151,68.119.234.78,80,50751,TCP,.AP.SF,0,0,6,615,background,1096,7,26648,42
2016-04-11 07:24:08,46.772,68.119.234.78,42.219.145.151,50751,80,TCP,.AP.SF,0,0,14,11715,background,615,7,26648,0
2016-04-11 07:26:31,34.516,32.110.26.234,42.219.145.151,46186,80,TCP,.AP.SF,0,0,13,10312,background,11715,7,26791,143
2016-04-11 07:26:31,34.516,42.219.145.151,32.110.26.234,80,46186,TCP,.AP.SF,0,0,8,715,background,10312,7,26791,0
2016-04-11 07:27:34,0.284,60.134.174.221,42.219.145.151,18358,80,TCP,.AP.S.,0,40,6,3920,background,715,7,26854,63
2016-04-11 07:27:51,0.0,197.187.132.22,42.219.145.151,49810,80,TCP,....S.,0,42,1,52,background,3920,7,26871,17
2016-04-11 07:27:52,0.0,60.134.174.221,42.219.145.151,18358,80,TCP,.A...F,0,40,2,104,background,52,7,26872,1
2016-04-11 07:27:52,1.584,197.187.132.22,42.219.145.151,49810,80,TCP,.AP..F,0,40,4,526,background,104,7,26872,0
2016-04-11 07:27:52,1.584,42.219.145.151,197.187.132.22,80,49810,TCP,.AP.SF,0,0,5,741,background,526,7,26872,0
2016-04-11 07:27:52,17.948,42.219.145.151,60.134.174.221,80,18358,TCP,.AP.SF,0,0,6,660,background,741,7,26872,0
2016-04-11 07:28:20,31.188,207.120.127.99,42.219.145.151,45131,80,TCP,.AP.SF,0,0,14,11301,background,660,7,26900,28
2016-04-11 07:28:20,31.188,42.219.145.151,207.120.127.99,80,45131,TCP,.AP.SF,0,0,6,844,background,11301,7,26900,0
2016-04-11 07:30:33,27.056,42.219.145.151,68.119.16.230,80,34209,TCP,.AP.SF,0,0,6,660,background,844,7,27033,133
2016-04-11 07:30:33,27.056,68.119.16.230,42.219.145.151,34209,80,TCP,.AP.SF,0,0,12,10632,background,660,7,27033,0
2016-04-11 07:31:30,0.0,56.228.70.238,42.219.145.151,31632,5001,TCP,....S.,0,0,1,40,background,10632,7,27090,57
2016-04-11 07:32:23,0.29600000000000004,60.134.127.217,42.219.145.151,50315,80,TCP,.AP.S.,0,40,11,11742,background,40,7,27143,53
2016-04-11 07:32:29,0.496,42.219.145.151,85.238.114.150,80,35602,TCP,.AP.SF,0,0,5,717,background,11742,7,27149,6
2016-04-11 07:32:29,0.496,85.238.114.150,42.219.145.151,35602,80,TCP,.AP.SF,0,0,6,583,background,717,7,27149,0
2016-04-11 07:32:32,2.044,42.219.145.151,85.238.114.150,80,41546,TCP,.AP.SF,0,0,18,21047,background,583,7,27152,3
2016-04-11 07:32:32,2.248,85.238.114.150,42.219.145.151,41546,80,TCP,.AP.SF,0,0,19,1262,background,21047,7,27152,0
2016-04-11 07:32:49,0.004,60.134.127.217,42.219.145.151,50315,80,TCP,.A...F,0,40,2,104,background,1262,7,27169,17
2016-04-11 07:32:49,25.928,42.219.145.151,60.134.127.217,80,50315,TCP,.AP.SF,0,0,9,816,background,104,7,27169,0
2016-04-11 07:32:50,0.0,197.187.132.22,42.219.145.151,58158,80,TCP,....S.,0,42,1,52,background,816,7,27170,1
2016-04-11 07:32:58,7.084,197.187.132.22,42.219.145.151,58158,80,TCP,.AP..F,0,40,4,526,background,52,7,27178,8
2016-04-11 07:32:58,7.087999999999999,42.219.145.151,197.187.132.22,80,58158,TCP,.AP.SF,0,0,5,741,background,526,7,27178,0
2016-04-11 07:33:59,27.34,207.120.127.209,42.219.145.151,46453,80,TCP,.AP.SF,0,0,12,10172,background,741,7,27239,61
2016-04-11 07:33:59,27.34,42.219.145.151,207.120.127.209,80,46453,TCP,.AP.SF,0,0,6,840,background,10172,7,27239,0
2016-04-11 07:34:39,1.5,71.199.45.166,42.219.145.151,60833,80,TCP,.AP.S.,0,72,13,13403,background,840,7,27279,40
2016-04-11 07:35:16,0.004,71.199.45.166,42.219.145.151,60833,80,TCP,.A...F,0,72,2,80,background,13403,7,27316,37
2016-04-11 07:35:16,38.496,42.219.145.151,71.199.45.166,80,60833,TCP,.AP.SF,0,0,15,984,background,80,7,27316,0
2016-04-11 07:35:35,0.28800000000000003,208.239.55.251,42.219.145.151,46857,80,TCP,.AP.S.,0,40,7,4902,background,984,7,27335,19
2016-04-11 07:35:41,0.0,217.231.240.206,42.219.145.151,15810,2222,TCP,....S.,0,40,1,40,background,4902,7,27341,6
2016-04-11 07:36:15,0.0,208.239.55.251,42.219.145.151,46857,80,TCP,.A...F,0,40,3,156,background,40,7,27375,34
2016-04-11 07:36:15,40.696,42.219.145.151,208.239.55.251,80,46857,TCP,.AP.SF,0,0,6,660,background,156,7,27375,0
2016-04-11 07:36:45,0.0,69.132.5.136,42.219.145.151,60259,123,UDP,.A....,0,40,1,37,background,660,7,27405,30
2016-04-11 07:37:23,0.0,204.91.46.204,42.219.145.151,43350,6379,TCP,....S.,0,0,1,40,background,37,7,27443,38
2016-04-11 07:37:47,53.86,69.95.185.93,42.219.145.151,56876,80,TCP,.AP.SF,0,0,11,10331,background,40,7,27467,24
2016-04-11 07:37:50,0.0,197.187.132.22,42.219.145.151,33230,80,TCP,....S.,0,42,1,52,background,10331,7,27470,3
2016-04-11 07:37:52,1.272,197.187.132.22,42.219.145.151,33230,80,TCP,.AP..F,0,40,4,526,background,52,7,27472,2
2016-04-11 07:37:52,1.272,42.219.145.151,197.187.132.22,80,33230,TCP,.AP.SF,0,0,5,741,background,526,7,27472,0
2016-04-11 07:38:28,0.0,69.95.185.93,42.219.145.151,56876,80,TCP,...R..,0,0,2,80,background,741,7,27508,36
2016-04-11 07:38:28,94.384,42.219.145.151,69.95.185.93,80,56876,TCP,.AP.SF,0,0,6,1104,background,80,7,27508,0
2016-04-11 07:39:10,1.176,232.245.127.251,42.219.145.151,44098,80,TCP,.AP.S.,0,72,11,11130,background,1104,7,27550,42
2016-04-11 07:39:22,0.0,225.145.43.226,42.219.145.151,9099,1701,UDP,.A....,0,40,1,135,background,11130,7,27562,12
2016-04-11 07:39:27,21.024,42.219.145.151,88.162.32.96,80,58590,TCP,.AP.SF,0,0,6,660,background,135,7,27567,5
2016-04-11 07:39:27,21.024,88.162.32.96,42.219.145.151,58590,80,TCP,.AP.SF,0,0,9,4935,background,660,7,27567,0
2016-04-11 07:39:47,0.0,232.245.127.251,42.219.145.151,44098,80,TCP,.A...F,0,72,3,156,background,4935,7,27587,20
2016-04-11 07:39:47,37.84,42.219.145.151,232.245.127.251,80,44098,TCP,.AP.SF,0,0,8,764,background,156,7,27587,0
2016-04-11 07:41:23,1.372,42.219.145.151,68.119.64.229,80,56448,TCP,.A..S.,0,0,8,340,background,764,7,27683,96
2016-04-11 07:41:51,30.124,68.119.64.229,42.219.145.151,56448,80,TCP,.APRS.,0,0,13,10699,background,340,7,27711,28
2016-04-11 07:42:50,0.0,197.187.132.22,42.219.145.151,44557,80,TCP,....S.,0,42,1,52,background,10699,7,27770,59
2016-04-11 07:42:55,4.1,197.187.132.22,42.219.145.151,44557,80,TCP,.AP..F,0,40,4,526,background,52,7,27775,5
2016-04-11 07:42:55,4.1,42.219.145.151,197.187.132.22,80,44557,TCP,.AP.SF,0,0,5,741,background,526,7,27775,0
2016-04-11 07:43:52,16.704,42.219.145.151,56.188.120.154,80,60381,TCP,.AP.SF,0,0,6,611,background,741,7,27832,57
2016-04-11 07:43:52,16.704,56.188.120.154,42.219.145.151,60381,80,TCP,.AP.SF,0,0,13,12021,background,611,7,27832,0
2016-04-11 07:44:19,42.244,42.219.145.151,56.188.116.245,80,49169,TCP,.AP.SF,0,0,6,1100,background,12021,7,27859,27
2016-04-11 07:44:19,42.244,56.188.116.245,42.219.145.151,49169,80,TCP,.AP.SF,0,0,14,11041,background,1100,7,27859,0
2016-04-11 07:45:43,0.0,240.60.35.125,42.219.145.151,80,49005,TCP,.A..S.,0,12,1,44,background,11041,7,27943,84
2016-04-11 07:45:52,0.08800000000000001,165.9.238.227,42.219.145.151,22330,80,TCP,.AP.S.,0,72,11,10790,background,44,7,27952,9
2016-04-11 07:46:29,0.008,165.9.238.227,42.219.145.151,22330,80,TCP,.A...F,0,72,2,104,background,10790,7,27989,37
2016-04-11 07:46:29,37.024,42.219.145.151,165.9.238.227,80,22330,TCP,.AP.SF,0,0,6,1096,background,104,7,27989,0
2016-04-11 07:47:29,0.0,57.104.219.105,42.219.145.151,5072,5060,UDP,.A....,0,40,1,442,background,1096,7,28049,60
2016-04-11 07:47:50,0.0,197.187.132.22,42.219.145.151,55182,80,TCP,....S.,0,42,1,52,background,442,7,28070,21
2016-04-11 07:47:52,1.268,42.219.145.151,197.187.132.22,80,55182,TCP,.AP.SF,0,0,5,741,background,52,7,28072,2
2016-04-11 07:47:52,1.276,197.187.132.22,42.219.145.151,55182,80,TCP,.AP..F,0,40,4,526,background,741,7,28072,0
2016-04-11 07:48:00,56.38399999999999,42.219.145.151,201.141.231.56,80,34028,TCP,.AP.SF,0,0,7,663,background,526,7,28080,8
2016-04-11 07:48:00,56.576,201.141.231.56,42.219.145.151,34028,80,TCP,.APRS.,0,0,13,12086,background,663,7,28080,0
2016-04-11 07:48:08,0.0,54.143.54.91,42.219.145.151,15563,80,TCP,....S.,0,42,1,48,background,12086,7,28088,8
2016-04-11 07:48:09,1.272,42.219.145.151,54.143.54.91,80,15563,TCP,.AP.SF,0,0,14,14749,background,48,7,28089,1
2016-04-11 07:48:09,1.272,54.143.54.91,42.219.145.151,15563,80,TCP,.AP..F,0,40,9,691,background,14749,7,28089,0
2016-04-11 07:48:38,0.0,68.137.135.255,42.219.145.151,46070,5351,UDP,.A....,0,0,1,30,background,691,7,28118,29
2016-04-11 07:48:40,0.0,175.177.229.123,42.219.145.151,3494,80,TCP,....S.,0,42,1,48,background,30,7,28120,2
2016-04-11 07:48:41,0.364,175.177.229.123,42.219.145.151,3494,80,TCP,.AP..F,0,40,5,518,background,48,7,28121,1
2016-04-11 07:48:41,0.364,42.219.145.151,175.177.229.123,80,3494,TCP,.AP.SF,0,0,6,3282,background,518,7,28121,0
2016-04-11 07:48:52,0.0,175.177.229.123,42.219.145.151,1210,80,TCP,....S.,0,42,1,48,background,3282,7,28132,11
2016-04-11 07:48:53,1.812,42.219.145.151,175.177.229.123,80,1210,TCP,.AP.SF,0,0,151,214033,background,48,7,28133,1
2016-04-11 07:48:54,1.816,175.177.229.123,42.219.145.151,1210,80,TCP,.AP..F,0,40,78,3455,background,214033,7,28134,1
2016-04-11 07:49:04,0.0,54.143.54.91,42.219.145.151,12123,80,TCP,....S.,0,42,1,48,background,3455,7,28144,10
2016-04-11 07:49:05,1.192,42.219.145.151,54.143.54.91,80,12123,TCP,.AP.SF,0,0,28,34471,background,48,7,28145,1
2016-04-11 07:49:05,1.192,54.143.54.91,42.219.145.151,12123,80,TCP,.AP..F,0,40,17,998,background,34471,7,28145,0
2016-04-11 07:49:09,60.15600000000001,92.38.155.227,42.219.145.151,33245,80,TCP,.AP.SF,0,0,12,11451,background,998,7,28149,4
2016-04-11 07:49:10,0.0,54.143.54.91,42.219.145.151,14718,80,TCP,....S.,0,42,1,48,background,11451,7,28150,1
2016-04-11 07:49:11,0.816,42.219.145.151,54.143.54.91,80,14718,TCP,.AP.SF,0,0,13,13504,background,48,7,28151,1
2016-04-11 07:49:11,0.82,54.143.54.91,42.219.145.151,14718,80,TCP,.AP..F,0,40,9,675,background,13504,7,28151,0
2016-04-11 07:49:20,0.0,54.143.54.162,42.219.145.151,3420,80,TCP,....S.,0,42,1,48,background,675,7,28160,9
2016-04-11 07:49:21,0.568,42.219.145.151,54.143.54.162,80,3420,TCP,.AP.SF,0,0,9,6724,background,48,7,28161,1
2016-04-11 07:49:21,0.568,54.143.54.162,42.219.145.151,3420,80,TCP,.AP..F,0,40,6,558,background,6724,7,28161,0
2016-04-11 07:49:26,0.0,92.38.155.227,42.219.145.151,33245,80,TCP,...R..,0,0,2,80,background,558,7,28166,5
2016-04-11 07:49:26,77.21600000000002,42.219.145.151,92.38.155.227,80,33245,TCP,.AP.SF,0,0,6,1096,background,80,7,28166,0
2016-04-11 07:49:31,0.0,54.143.54.162,42.219.145.151,8998,80,TCP,....S.,0,42,1,48,background,1096,7,28171,5
2016-04-11 07:49:32,0.368,54.143.54.162,42.219.145.151,8998,80,TCP,.AP..F,0,40,5,473,background,48,7,28172,1
2016-04-11 07:49:32,0.3720000000000001,42.219.145.151,54.143.54.162,80,8998,TCP,.AP.SF,0,0,6,2272,background,473,7,28172,0
2016-04-11 07:49:35,0.0,189.83.151.66,42.219.145.151,49473,80,TCP,....S.,0,2,1,52,background,2272,7,28175,3
2016-04-11 07:49:58,22.372,189.83.151.66,42.219.145.151,49473,80,TCP,.AP..F,0,0,11,9878,background,52,7,28198,23
2016-04-11 07:49:58,22.548,42.219.145.151,189.83.151.66,80,49473,TCP,.AP.SF,0,0,6,588,background,9878,7,28198,0
2016-04-11 07:51:04,42.284,42.219.145.151,72.226.130.69,80,35728,TCP,.AP.SF,0,0,6,611,background,588,7,28264,66
2016-04-11 07:51:04,42.284,72.226.130.69,42.219.145.151,35728,80,TCP,.AP.SF,0,0,14,11013,background,611,7,28264,0
2016-04-11 07:51:32,0.328,60.252.51.182,42.219.145.151,53032,80,TCP,.AP.S.,0,40,6,4049,background,11013,7,28292,28
2016-04-11 07:52:08,0.0,60.252.51.182,42.219.145.151,53032,80,TCP,.A...F,0,40,3,156,background,4049,7,28328,36
2016-04-11 07:52:08,37.036,42.219.145.151,60.252.51.182,80,53032,TCP,.AP.SF,0,0,6,772,background,156,7,28328,0
2016-04-11 07:52:50,0.0,197.187.132.22,42.219.145.151,5570,80,TCP,....S.,0,42,1,52,background,772,7,28370,42
2016-04-11 07:52:52,1.288,42.219.145.151,197.187.132.22,80,5570,TCP,.AP.SF,0,0,5,741,background,52,7,28372,2
2016-04-11 07:52:52,1.2919999999999998,197.187.132.22,42.219.145.151,5570,80,TCP,.AP..F,0,40,4,526,background,741,7,28372,0
2016-04-11 07:53:12,34.504,42.219.145.151,68.119.16.197,80,35889,TCP,.AP.SF,0,0,6,1100,background,526,7,28392,20
2016-04-11 07:53:12,34.504,68.119.16.197,42.219.145.151,35889,80,TCP,.AP.SF,0,0,13,10795,background,1100,7,28392,0
2016-04-11 07:54:53,0.0,189.83.159.244,42.219.145.151,57206,80,TCP,....S.,0,2,1,52,blacklist,10795,7,28493,101
2016-04-11 07:55:08,8.996,225.231.151.189,42.219.145.151,3466,23,TCP,....S.,0,72,3,180,background,52,7,28508,15
2016-04-11 07:55:28,20.268,150.13.143.8,42.219.145.151,49771,80,TCP,.AP.SF,0,0,14,12135,blacklist,180,7,28528,20
2016-04-11 07:55:28,20.268,42.219.145.151,150.13.143.8,80,49771,TCP,.AP.SF,0,0,6,896,blacklist,12135,7,28528,0
2016-04-11 07:55:34,40.56800000000001,189.83.159.244,42.219.145.151,57206,80,TCP,.AP..F,0,0,11,10321,blacklist,896,7,28534,6
2016-04-11 07:55:34,40.74,42.219.145.151,189.83.159.244,80,57206,TCP,.AP.SF,0,0,6,588,blacklist,10321,7,28534,0
2016-04-11 07:56:15,0.0,85.248.106.77,42.219.145.151,5500,5060,UDP,.A....,0,0,1,419,background,588,7,28575,41
2016-04-11 07:57:08,0.34,189.83.208.127,42.219.145.151,37178,80,TCP,.AP.S.,0,0,11,11077,background,419,7,28628,53
2016-04-11 07:57:08,0.552,42.219.145.151,189.83.208.127,80,37178,TCP,.A..S.,0,0,3,164,background,11077,7,28628,0
2016-04-11 07:57:34,0.204,67.232.131.114,42.219.145.151,59902,80,TCP,.AP.S.,0,40,10,10241,background,164,7,28654,26
2016-04-11 07:57:50,0.0,197.187.132.22,42.219.145.151,21190,80,TCP,....S.,0,42,1,52,background,10241,7,28670,16
2016-04-11 07:57:52,1.46,197.187.132.22,42.219.145.151,21190,80,TCP,.AP..F,0,40,4,526,background,52,7,28672,2
2016-04-11 07:57:52,1.46,42.219.145.151,197.187.132.22,80,21190,TCP,.AP.SF,0,0,5,741,background,526,7,28672,0
2016-04-11 07:57:59,0.0,67.232.131.114,42.219.145.151,59902,80,TCP,.A...F,0,40,2,104,background,741,7,28679,7
2016-04-11 07:57:59,24.448,42.219.145.151,67.232.131.114,80,59902,TCP,.AP.SF,0,0,6,1096,background,104,7,28679,0
2016-04-11 07:58:07,0.0,189.83.208.127,42.219.145.151,37178,80,TCP,.A...F,0,0,1,52,background,1096,7,28687,8
2016-04-11 07:58:10,0.008,189.83.208.127,42.219.145.151,37178,80,TCP,...R..,0,8,2,80,background,52,7,28690,3
2016-04-11 07:58:10,2.22,42.219.145.151,189.83.208.127,80,37178,TCP,.AP..F,0,0,3,492,background,80,7,28690,0
2016-04-11 07:59:24,0.588,42.219.145.151,61.115.206.207,80,34023,TCP,.A..S.,0,0,7,376,background,492,7,28764,74
2016-04-11 07:59:24,0.588,61.115.206.207,42.219.145.151,34023,80,TCP,.AP.S.,0,72,12,11616,background,376,7,28764,0
2016-04-11 08:00:07,117.8,42.219.145.151,133.18.48.201,80,49291,TCP,.AP.SF,0,0,32,22371,background,11616,8,28807,43
2016-04-11 08:00:07,117.8,42.219.145.151,133.18.48.201,80,49292,TCP,.AP.SF,0,0,44,41937,background,22371,8,28807,0
2016-04-11 08:00:07,117.824,133.18.48.201,42.219.145.151,49291,80,TCP,.AP.SF,0,64,29,3339,background,41937,8,28807,0
2016-04-11 08:00:07,117.824,133.18.48.201,42.219.145.151,49292,80,TCP,.AP.SF,0,64,34,3188,background,3339,8,28807,0
2016-04-11 08:00:11,121.808,42.219.145.151,133.18.48.201,80,49295,TCP,.AP.SF,0,0,314,437309,background,3188,8,28811,4
2016-04-11 08:00:11,121.832,133.18.48.201,42.219.145.151,49295,80,TCP,.AP.SF,0,64,171,8896,background,437309,8,28811,0
2016-04-11 08:00:12,122.836,42.219.145.151,133.18.48.201,80,49294,TCP,.AP.SF,0,0,253,348995,background,8896,8,28812,1
2016-04-11 08:00:12,122.84,42.219.145.151,133.18.48.201,80,49293,TCP,.AP.SF,0,0,127,161072,background,348995,8,28812,0
2016-04-11 08:00:12,122.864,133.18.48.201,42.219.145.151,49293,80,TCP,.AP.SF,0,64,78,5982,background,161072,8,28812,0
2016-04-11 08:00:12,122.864,133.18.48.201,42.219.145.151,49294,80,TCP,.AP.SF,0,64,141,7964,background,5982,8,28812,0
2016-04-11 08:00:12,124.004,42.219.145.151,133.18.48.201,80,49289,TCP,.AP.SF,0,0,254,349161,background,7964,8,28812,0
2016-04-11 08:00:12,124.032,133.18.48.201,42.219.145.151,49289,80,TCP,.AP.SF,0,64,142,8681,background,349161,8,28812,0
2016-04-11 08:00:23,0.0,61.115.206.207,42.219.145.151,34023,80,TCP,.A...F,0,72,1,52,background,8681,8,28823,11
2016-04-11 08:00:50,0.004,61.115.206.207,42.219.145.151,34023,80,TCP,...R..,0,72,2,80,background,52,8,28850,27
2016-04-11 08:00:50,26.424,42.219.145.151,61.115.206.207,80,34023,TCP,.AP..F,0,0,3,676,background,80,8,28850,0
