te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 06:57:44,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,6,25064,0
2016-04-11 06:58:49,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,6,25129,65
2016-04-11 06:58:49,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,6,25129,0
2016-04-11 06:59:54,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,6,25194,65
2016-04-11 06:59:54,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,6,25194,0
2016-04-11 07:00:57,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,25257,63
2016-04-11 07:00:57,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25257,0
2016-04-11 07:02:01,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,25321,64
2016-04-11 07:02:01,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25321,0
2016-04-11 07:02:20,0.0,42.219.152.238,42.219.170.246,0,0,ICMP,.A....,0,40,1,64,background,76,7,25340,19
2016-04-11 07:02:20,0.0,42.219.170.246,42.219.152.238,0,2048,ICMP,.A....,0,40,1,64,background,64,7,25340,0
2016-04-11 07:03:07,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,64,7,25387,47
2016-04-11 07:03:07,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25387,0
2016-04-11 07:03:24,0.0,178.219.248.29,42.219.152.238,59061,23,TCP,....S.,0,72,1,52,background,76,7,25404,17
2016-04-11 07:04:12,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,52,7,25452,48
2016-04-11 07:04:12,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25452,0
2016-04-11 07:05:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,25516,64
2016-04-11 07:05:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25516,0
2016-04-11 07:06:19,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,25579,63
2016-04-11 07:06:19,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25579,0
2016-04-11 07:06:28,0.0,42.219.152.238,164.229.229.96,80,12200,TCP,.A..S.,0,0,1,44,background,76,7,25588,9
2016-04-11 07:06:28,0.328,164.229.229.96,42.219.152.238,12200,80,TCP,...RS.,0,72,2,80,background,44,7,25588,0
2016-04-11 07:07:08,0.0,164.229.229.96,42.219.152.238,2217,80,TCP,....S.,0,72,1,48,background,80,7,25628,40
2016-04-11 07:07:23,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,48,7,25643,15
2016-04-11 07:07:23,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25643,0
2016-04-11 07:08:12,0.0,75.128.233.64,42.219.152.238,32505,22,TCP,....S.,0,40,1,40,background,76,7,25692,49
2016-04-11 07:08:18,0.0,42.219.152.238,57.25.99.107,0,0,ICMP,.A....,0,40,1,44,background,40,7,25698,6
2016-04-11 07:08:18,0.26,57.25.99.107,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,7,25698,0
2016-04-11 07:08:29,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,7,25709,11
2016-04-11 07:08:29,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25709,0
2016-04-11 07:09:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,25772,63
2016-04-11 07:09:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25772,0
2016-04-11 07:10:36,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,25836,64
2016-04-11 07:10:36,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25836,0
2016-04-11 07:10:45,0.0,173.24.80.72,42.219.152.238,31435,2083,TCP,....S.,0,40,1,48,background,76,7,25845,9
2016-04-11 07:11:40,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,48,7,25900,55
2016-04-11 07:11:40,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25900,0
2016-04-11 07:12:45,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,25965,65
2016-04-11 07:12:45,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,25965,0
2016-04-11 07:13:51,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26031,66
2016-04-11 07:13:51,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26031,0
2016-04-11 07:14:19,3.004,237.130.83.1,42.219.152.238,38901,23,TCP,....S.,0,72,2,104,background,76,7,26059,28
2016-04-11 07:14:57,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,7,26097,38
2016-04-11 07:14:57,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26097,0
2016-04-11 07:16:03,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26163,66
2016-04-11 07:16:03,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26163,0
2016-04-11 07:17:06,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26226,63
2016-04-11 07:17:06,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26226,0
2016-04-11 07:17:25,0.0,42.219.152.238,185.8.111.85,0,0,ICMP,.A....,0,72,1,44,background,76,7,26245,19
2016-04-11 07:17:25,0.5720000000000001,185.8.111.85,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,7,26245,0
2016-04-11 07:18:07,2.92,93.12.243.241,42.219.152.238,6457,445,TCP,....S.,0,40,2,96,background,132,7,26287,42
2016-04-11 07:18:12,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,7,26292,5
2016-04-11 07:18:12,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26292,0
2016-04-11 07:19:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26356,64
2016-04-11 07:19:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26356,0
2016-04-11 07:20:19,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26419,63
2016-04-11 07:20:19,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26419,0
2016-04-11 07:20:38,0.0,75.166.131.156,42.219.152.238,0,2816,ICMP,.A....,0,72,1,56,background,76,7,26438,19
2016-04-11 07:21:24,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,56,7,26484,46
2016-04-11 07:21:24,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26484,0
2016-04-11 07:21:35,0.0,42.219.152.238,165.252.24.46,0,0,ICMP,.A....,0,0,1,44,background,76,7,26495,11
2016-04-11 07:21:35,0.14400000000000002,165.252.24.46,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,7,26495,0
2016-04-11 07:22:30,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,7,26550,55
2016-04-11 07:22:30,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26550,0
2016-04-11 07:23:35,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26615,65
2016-04-11 07:23:35,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26615,0
2016-04-11 07:24:39,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26679,64
2016-04-11 07:24:39,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26679,0
2016-04-11 07:25:43,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26743,64
2016-04-11 07:25:43,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26743,0
2016-04-11 07:26:47,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26807,64
2016-04-11 07:26:47,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26807,0
2016-04-11 07:27:52,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,26872,65
2016-04-11 07:27:52,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26872,0
2016-04-11 07:28:42,2.864,239.79.33.152,42.219.152.238,2689,445,TCP,....S.,0,72,2,96,background,76,7,26922,50
2016-04-11 07:28:56,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,7,26936,14
2016-04-11 07:28:56,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,26936,0
2016-04-11 07:30:02,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27002,66
2016-04-11 07:30:02,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27002,0
2016-04-11 07:31:06,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27066,64
2016-04-11 07:31:06,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27066,0
2016-04-11 07:31:12,0.0,68.137.135.240,42.219.152.238,42926,5351,UDP,.A....,0,0,1,30,background,76,7,27072,6
2016-04-11 07:31:42,0.0,42.219.152.238,165.72.140.4,80,48140,TCP,.A..S.,0,0,1,44,background,30,7,27102,30
2016-04-11 07:31:42,0.08800000000000001,165.72.140.4,42.219.152.238,48140,80,TCP,...RS.,0,0,3,120,background,44,7,27102,0
2016-04-11 07:32:11,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,120,7,27131,29
2016-04-11 07:32:11,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27131,0
2016-04-11 07:33:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27196,65
2016-04-11 07:33:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27196,0
2016-04-11 07:34:20,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27260,64
2016-04-11 07:34:20,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27260,0
2016-04-11 07:35:24,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27324,64
2016-04-11 07:35:24,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27324,0
2016-04-11 07:35:51,0.0,217.231.240.206,42.219.152.238,15810,2222,TCP,....S.,0,40,1,40,background,76,7,27351,27
2016-04-11 07:36:27,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,7,27387,36
2016-04-11 07:36:27,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27387,0
2016-04-11 07:36:45,0.0,69.132.5.136,42.219.152.238,60259,123,UDP,.A....,0,40,1,37,background,76,7,27405,18
2016-04-11 07:37:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,37,7,27452,47
2016-04-11 07:37:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27452,0
2016-04-11 07:38:37,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27517,65
2016-04-11 07:38:37,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27517,0
2016-04-11 07:39:22,0.0,225.145.43.226,42.219.152.238,9053,1701,UDP,.A....,0,40,1,135,background,76,7,27562,45
2016-04-11 07:39:43,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,135,7,27583,21
2016-04-11 07:39:43,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27583,0
2016-04-11 07:40:47,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27647,64
2016-04-11 07:40:47,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27647,0
2016-04-11 07:41:04,0.0,75.129.109.157,42.219.152.238,41574,23,TCP,....S.,0,40,1,40,background,76,7,27664,17
2016-04-11 07:41:53,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,7,27713,49
2016-04-11 07:41:53,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27713,0
2016-04-11 07:42:44,0.0,42.219.152.238,43.98.53.169,0,0,ICMP,.A....,0,72,1,44,background,76,7,27764,51
2016-04-11 07:42:44,0.14400000000000002,43.98.53.169,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,7,27764,0
2016-04-11 07:42:58,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,7,27778,14
2016-04-11 07:42:58,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27778,0
2016-04-11 07:44:03,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,27843,65
2016-04-11 07:44:03,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27843,0
2016-04-11 07:44:31,3.024,136.106.171.102,42.219.152.238,46837,23,TCP,....S.,0,72,2,104,background,76,7,27871,28
2016-04-11 07:45:06,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,7,27906,35
2016-04-11 07:45:06,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27906,0
2016-04-11 07:45:47,0.0,225.203.90.71,42.219.152.238,56474,54010,UDP,.A....,0,0,1,48,background,76,7,27947,41
2016-04-11 07:46:10,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,48,7,27970,23
2016-04-11 07:46:10,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,27970,0
2016-04-11 07:47:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,28036,66
2016-04-11 07:47:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28036,0
2016-04-11 07:47:21,0.0,57.104.219.105,42.219.152.238,5072,5060,UDP,.A....,0,40,1,442,background,76,7,28041,5
2016-04-11 07:48:20,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,442,7,28100,59
2016-04-11 07:48:20,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28100,0
2016-04-11 07:49:23,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,28163,63
2016-04-11 07:49:23,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28163,0
2016-04-11 07:50:26,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,28226,63
2016-04-11 07:50:26,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28226,0
2016-04-11 07:50:32,0.0,42.219.152.238,185.17.54.69,0,0,ICMP,.A....,0,8,1,44,background,76,7,28232,6
2016-04-11 07:50:32,0.42,185.17.54.69,42.219.152.238,0,2048,ICMP,.A....,0,8,3,132,background,44,7,28232,0
2016-04-11 07:51:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,7,28292,60
2016-04-11 07:51:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28292,0
2016-04-11 07:52:18,0.0,242.101.231.152,42.219.152.238,43609,3128,TCP,....S.,0,0,1,40,background,76,7,28338,46
2016-04-11 07:52:37,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,7,28357,19
2016-04-11 07:52:37,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28357,0
2016-04-11 07:53:43,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,28423,66
2016-04-11 07:53:43,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28423,0
2016-04-11 07:53:48,3.004,237.45.45.207,42.219.152.238,35333,23,TCP,....S.,0,72,2,104,background,76,7,28428,5
2016-04-11 07:53:50,0.0,118.65.226.226,42.219.152.238,57830,54010,UDP,.A....,0,72,1,48,background,104,7,28430,2
2016-04-11 07:53:55,2.992,237.150.129.42,42.219.152.238,52289,23,TCP,....S.,0,72,2,104,background,48,7,28435,5
2016-04-11 07:54:49,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,7,28489,54
2016-04-11 07:54:49,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28489,0
2016-04-11 07:55:55,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,28555,66
2016-04-11 07:55:55,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28555,0
2016-04-11 07:56:07,0.0,85.248.106.77,42.219.152.238,5500,5060,UDP,.A....,0,0,1,420,background,76,7,28567,12
2016-04-11 07:57:00,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,420,7,28620,53
2016-04-11 07:57:00,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28620,0
2016-04-11 07:58:05,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,28685,65
2016-04-11 07:58:05,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28685,0
2016-04-11 07:59:10,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,7,28750,65
2016-04-11 07:59:10,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,7,28750,0
2016-04-11 08:00:13,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,8,28813,63
2016-04-11 08:00:13,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,28813,0
2016-04-11 08:01:18,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,8,28878,65
2016-04-11 08:01:18,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,28878,0
2016-04-11 08:02:19,0.0,42.219.152.238,175.181.193.162,0,0,ICMP,.A....,0,72,1,44,background,76,8,28939,61
2016-04-11 08:02:19,0.76,175.181.193.162,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,8,28939,0
2016-04-11 08:02:23,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,8,28943,4
2016-04-11 08:02:23,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,28943,0
2016-04-11 08:03:28,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,8,29008,65
2016-04-11 08:03:28,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29008,0
2016-04-11 08:03:55,3.0,237.45.187.242,42.219.152.238,34694,23,TCP,....S.,0,72,2,104,background,76,8,29035,27
2016-04-11 08:04:33,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,8,29073,38
2016-04-11 08:04:33,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29073,0
2016-04-11 08:05:38,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,8,29138,65
2016-04-11 08:05:38,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29138,0
2016-04-11 08:06:47,0.0,227.123.84.75,42.219.152.238,52615,8088,TCP,....S.,0,40,1,40,background,76,8,29207,69
2016-04-11 08:07:48,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,8,29268,61
2016-04-11 08:07:48,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29268,0
2016-04-11 08:08:37,0.0,218.12.179.68,42.219.152.238,48883,3128,TCP,....S.,0,0,1,40,background,76,8,29317,49
2016-04-11 08:08:58,0.0,42.219.152.238,150.253.109.145,0,0,ICMP,.A....,0,72,1,44,background,40,8,29338,21
2016-04-11 08:08:58,0.72,150.253.109.145,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,8,29338,0
2016-04-11 08:09:17,0.0,42.219.152.238,213.187.62.169,0,0,ICMP,.A....,0,40,1,44,background,132,8,29357,19
2016-04-11 08:09:17,0.168,213.187.62.169,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,8,29357,0
2016-04-11 08:09:30,0.0,42.219.152.238,60.4.94.73,0,0,ICMP,.A....,0,40,1,44,background,132,8,29370,13
2016-04-11 08:09:30,0.228,60.4.94.73,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,8,29370,0
2016-04-11 08:09:58,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,8,29398,28
2016-04-11 08:09:58,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29398,0
2016-04-11 08:10:05,0.0,218.12.179.68,42.219.152.238,49854,8080,TCP,....S.,0,0,1,40,background,76,8,29405,7
2016-04-11 08:11:15,0.0,42.219.152.238,241.23.50.250,0,0,ICMP,.A....,0,40,1,44,background,40,8,29475,70
2016-04-11 08:11:15,0.376,241.23.50.250,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,8,29475,0
2016-04-11 08:12:06,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,8,29526,51
2016-04-11 08:12:06,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29526,0
2016-04-11 08:12:18,0.0,42.219.152.238,64.85.0.119,0,0,ICMP,.A....,0,72,1,44,background,76,8,29538,12
2016-04-11 08:12:18,0.516,64.85.0.119,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,8,29538,0
2016-04-11 08:13:19,0.0,218.12.179.68,42.219.152.238,34111,3128,TCP,....S.,0,0,1,40,background,132,8,29599,61
2016-04-11 08:14:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,8,29656,57
2016-04-11 08:14:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29656,0
2016-04-11 08:16:25,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,8,29785,129
2016-04-11 08:16:25,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29785,0
2016-04-11 08:16:54,2.98,63.67.53.41,42.219.152.238,4751,445,TCP,....S.,0,0,2,96,background,76,8,29814,29
2016-04-11 08:17:15,0.456,58.10.196.209,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,96,8,29835,21
2016-04-11 08:17:16,0.0,42.219.152.238,58.10.196.209,0,0,ICMP,.A....,0,40,1,44,background,132,8,29836,1
2016-04-11 08:18:23,2.92,239.19.185.229,42.219.152.238,2462,445,TCP,....S.,0,40,2,104,background,44,8,29903,67
2016-04-11 08:18:35,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,8,29915,12
2016-04-11 08:18:35,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,29915,0
2016-04-11 08:20:42,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,8,30042,127
2016-04-11 08:20:42,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,30042,0
2016-04-11 08:21:05,0.0,42.219.152.238,174.178.186.160,0,0,ICMP,.A....,0,72,1,44,background,76,8,30065,23
2016-04-11 08:21:05,0.364,174.178.186.160,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,8,30065,0
2016-04-11 08:22:52,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,8,30172,107
2016-04-11 08:22:52,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,30172,0
2016-04-11 08:23:08,3.004,216.33.84.218,42.219.152.238,1157,445,TCP,....S.,0,0,2,96,background,76,8,30188,16
2016-04-11 08:25:02,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,8,30302,114
2016-04-11 08:25:02,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,30302,0
2016-04-11 08:25:47,2.968,245.137.14.152,42.219.152.238,45562,445,TCP,....S.,0,40,2,96,background,76,8,30347,45
2016-04-11 08:26:19,0.0,42.219.152.238,104.247.35.30,0,0,ICMP,.A....,0,0,1,44,background,96,8,30379,32
2016-04-11 08:26:19,0.136,104.247.35.30,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,8,30379,0
2016-04-11 08:26:55,0.0,42.219.152.238,79.242.43.97,0,0,ICMP,.A....,0,72,1,44,background,132,8,30415,36
2016-04-11 08:26:55,0.108,79.242.43.97,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,8,30415,0
2016-04-11 08:27:09,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,8,30429,14
2016-04-11 08:27:09,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,8,30429,0
2016-04-11 08:27:13,0.0,233.60.220.66,42.219.152.238,60327,22,TCP,....S.,0,72,1,52,background,76,8,30433,4
2016-04-11 08:28:25,0.0,42.219.152.238,104.247.35.29,0,0,ICMP,.A....,0,0,1,44,background,52,8,30505,72
